Processes,Size,Latency
34,16,0.70
34,32,0.75
34,64,0.76
34,128,0.85
34,256,0.96
34,512,1.14
34,1024,1.50
34,2048,2.27
34,4096,3.82
34,8192,6.09
34,16384,12.84
34,32768,24.19
34,65536,47.38
34,131072,135.76
34,262144,354.20
34,524288,771.29
34,1048576,4621.89
36,2,0.70
36,4,0.60
36,8,0.59
36,16,0.66
36,32,0.72
36,64,0.76
36,128,0.84
36,256,0.95
36,512,1.11
36,1024,1.47
36,2048,2.23
36,4096,3.85
36,8192,6.32
36,16384,12.33
36,32768,23.85
36,65536,55.24
36,131072,133.22
36,262144,346.44
36,524288,764.63
