Processes,Size,Latency
34,16,4.85
34,32,6.03
34,64,5.82
34,128,8.14
34,256,8.34
34,512,8.97
34,1024,10.41
34,2048,12.96
34,4096,17.71
34,8192,26.96
34,16384,48.96
34,32768,79.31
34,65536,137.90
34,131072,259.91
34,262144,509.13
34,524288,967.02
34,1048576,1813.89
36,2,5.27
36,4,5.14
36,8,5.09
36,16,5.06
36,32,6.24
36,64,6.00
36,128,8.72
36,256,9.23
36,512,9.63
36,1024,11.28
36,2048,14.29
36,4096,19.75
36,8192,29.37
36,16384,51.58
36,32768,82.81
36,65536,149.28
36,131072,278.97
36,262144,513.96
36,524288,981.01
36,1048576,1856.07
38,2,5.36
38,4,4.61
38,8,4.69
38,16,4.67
38,32,5.92
38,64,5.68
38,128,8.51
38,256,8.77
38,512,9.59
38,1024,11.29
38,2048,14.39
38,4096,20.35
38,8192,30.12
38,16384,53.31
38,32768,85.67
38,65536,147.71
38,131072,266.84
38,262144,520.07
38,524288,1068.38
38,1048576,1966.23
40,2,4.98
40,4,4.92
40,8,4.90
40,16,4.92
40,32,6.24
40,64,6.05
40,128,9.15
40,256,9.74
40,512,10.29
40,1024,12.18
40,2048,15.73
40,4096,21.30
40,8192,32.16
40,16384,54.30
40,32768,86.85
40,65536,147.49
40,131072,265.01
40,262144,532.64
40,524288,1028.32
40,1048576,1927.33
42,2,4.87
42,4,4.92
42,8,4.87
42,16,4.82
42,32,6.05
42,64,5.89
42,128,8.51
42,256,8.87
42,512,9.62
42,1024,11.32
42,2048,14.52
42,4096,20.28
42,8192,30.58
42,16384,57.35
42,32768,92.16
42,65536,160.97
42,131072,305.18
42,262144,561.35
42,524288,1131.19
42,1048576,2064.28
44,2,4.62
44,4,4.64
44,8,4.58
44,16,4.60
44,32,6.09
44,64,5.65
44,128,8.70
44,256,9.03
44,512,9.99
44,1024,11.88
44,2048,15.20
44,4096,21.18
44,8192,32.52
44,16384,57.97
44,32768,93.56
44,65536,161.68
44,131072,296.57
44,262144,584.95
44,524288,1145.70
44,1048576,2084.74
46,2,4.87
46,4,4.68
46,8,4.67
46,16,4.70
46,32,6.30
46,64,5.88
46,128,9.13
46,256,9.73
46,512,10.62
46,1024,12.63
46,2048,16.55
46,4096,23.28
46,8192,35.03
46,16384,62.41
46,32768,94.93
46,65536,162.23
46,131072,290.20
46,262144,565.92
46,524288,1133.33
46,1048576,2144.13
48,2,4.68
48,4,4.71
48,8,4.68
48,16,4.65
48,32,6.48
48,64,6.08
48,128,9.69
48,256,10.19
48,512,10.83
48,1024,12.87
48,2048,17.00
48,4096,23.47
48,8192,35.71
48,16384,62.60
48,32768,103.07
48,65536,171.96
48,131072,309.06
48,262144,576.49
48,524288,1144.10
48,1048576,2190.41
