Processes,Size,Latency
34,16,3.29
34,32,4.27
34,64,3.86
34,128,5.71
34,256,5.74
34,512,6.17
34,1024,6.51
34,2048,8.98
34,4096,12.19
34,8192,18.76
34,16384,34.19
34,32768,53.76
34,65536,98.33
34,131072,177.24
34,262144,343.86
34,524288,654.40
34,1048576,1272.11
36,2,3.27
36,4,3.25
36,8,3.28
36,16,3.37
36,32,4.01
36,64,3.87
36,128,5.22
36,256,5.81
36,512,6.08
36,1024,6.61
36,2048,8.89
36,4096,11.99
36,8192,17.97
36,16384,34.60
36,32768,54.78
36,65536,101.40
36,131072,187.24
36,262144,353.45
36,524288,750.44
36,1048576,1442.41
38,2,3.21
38,4,3.18
38,8,3.20
38,16,3.23
38,32,3.98
38,64,3.88
38,128,5.64
38,256,5.48
38,512,6.13
38,1024,6.52
38,2048,9.32
38,4096,12.22
38,8192,19.03
38,16384,34.83
38,32768,57.66
38,65536,100.43
38,131072,198.52
38,262144,367.86
38,524288,699.51
38,1048576,1306.83
40,2,3.17
40,4,3.35
40,8,3.31
40,16,3.37
40,32,3.77
40,64,3.66
40,128,5.42
40,256,5.42
40,512,5.85
40,1024,6.18
40,2048,8.89
40,4096,12.06
40,8192,18.58
40,16384,37.11
40,32768,58.82
40,65536,102.47
40,131072,200.28
40,262144,363.71
40,524288,703.48
40,1048576,1328.00
42,2,3.15
42,4,3.15
42,8,3.18
42,16,3.27
42,32,3.77
42,64,3.86
42,128,5.44
42,256,5.66
42,512,5.94
42,1024,6.91
42,2048,8.83
42,4096,11.91
42,8192,18.59
42,16384,36.70
42,32768,59.22
42,65536,104.50
42,131072,199.18
42,262144,371.33
42,524288,735.62
42,1048576,1403.65
44,2,3.06
44,4,3.21
44,8,3.17
44,16,3.11
44,32,3.80
44,64,3.85
44,128,5.16
44,256,5.24
44,512,6.00
44,1024,6.34
44,2048,8.79
44,4096,12.17
44,8192,19.11
44,16384,37.69
44,32768,58.82
44,65536,102.33
44,131072,196.32
44,262144,382.87
44,524288,763.80
44,1048576,1441.05
46,2,3.51
46,4,3.25
46,8,3.15
46,16,3.08
46,32,3.63
46,64,3.78
46,128,5.69
46,256,5.64
46,512,6.34
46,1024,6.85
46,2048,9.36
46,4096,12.44
46,8192,19.97
46,16384,38.38
46,32768,62.91
46,65536,109.48
46,131072,204.01
46,262144,388.28
46,524288,739.71
46,1048576,1456.91
48,2,3.25
48,4,3.18
48,8,3.28
48,16,3.14
48,32,3.65
48,64,3.75
48,128,5.55
48,256,5.56
48,512,6.19
48,1024,6.81
48,2048,9.68
48,4096,12.29
48,8192,19.86
48,16384,38.96
48,32768,61.73
48,65536,112.63
48,131072,208.74
48,262144,392.37
48,524288,830.80
48,1048576,1495.09
50,2,2.97
50,4,3.29
50,8,3.27
50,16,3.16
50,32,3.92
50,64,3.86
50,128,5.60
50,256,5.75
50,512,5.89
50,1024,6.63
50,2048,9.40
50,4096,12.43
50,8192,20.52
50,16384,38.11
50,32768,64.23
50,65536,112.94
50,131072,223.15
50,262144,415.62
50,524288,753.53
50,1048576,1523.27
52,2,3.27
52,4,3.30
52,8,3.10
52,16,3.17
52,32,3.73
52,64,3.66
52,128,5.41
52,256,5.72
52,512,5.87
52,1024,6.67
52,2048,9.27
52,4096,12.56
52,8192,20.53
52,16384,38.60
52,32768,65.96
52,65536,112.76
52,131072,213.39
52,262144,417.04
52,524288,806.85
52,1048576,1465.20
54,2,3.15
54,4,3.31
54,8,3.37
54,16,3.12
54,32,3.74
54,64,3.60
54,128,5.54
54,256,5.33
54,512,5.72
54,1024,6.79
54,2048,9.36
54,4096,12.46
54,8192,21.10
54,16384,40.18
54,32768,62.36
54,65536,122.26
54,131072,230.34
54,262144,433.41
54,524288,815.21
54,1048576,1541.03
56,2,3.08
56,4,3.22
56,8,3.26
56,16,3.41
56,32,3.77
56,64,3.68
56,128,5.60
56,256,5.74
56,512,6.15
56,1024,6.67
56,2048,9.36
56,4096,13.42
56,8192,20.80
56,16384,39.91
56,32768,64.52
56,65536,114.71
56,131072,224.17
56,262144,417.10
56,524288,846.78
56,1048576,1523.17
58,2,3.12
58,4,3.32
58,8,3.08
58,16,3.16
58,32,3.69
58,64,3.72
58,128,5.56
58,256,5.63
58,512,6.14
58,1024,7.21
58,2048,9.70
58,4096,13.35
58,8192,20.53
58,16384,41.65
58,32768,66.17
58,65536,120.60
58,131072,210.97
58,262144,431.19
58,524288,935.53
58,1048576,1531.39
60,2,3.08
60,4,2.82
60,8,3.20
60,16,3.20
60,32,3.73
60,64,3.60
60,128,
60,256,
60,512,
60,1024,
60,2048,
60,4096,
60,8192,
60,16384,
60,32768,
60,65536,
60,131072,
60,262144,
60,524288,
60,1048576,
62,2,
62,4,
62,8,
62,16,
62,32,
62,64,
62,128,
62,256,
62,512,
62,1024,
62,2048,
62,4096,
62,8192,
62,16384,
62,32768,
62,65536,
62,131072,
62,262144,
62,524288,
62,1048576,
64,2,
64,4,
64,8,
64,16,
64,32,
64,64,
64,128,
64,256,
64,512,
64,1024,
64,2048,
64,4096,
64,8192,
64,16384,
64,32768,
64,65536,
64,131072,
64,262144,
64,524288,
64,1048576,
66,2,
66,4,
66,8,
66,16,
66,32,
66,64,
66,128,
66,256,
66,512,
66,1024,
66,2048,
66,4096,
66,8192,
66,16384,
66,32768,
66,65536,
66,131072,
66,262144,
66,524288,
66,1048576,
68,2,
68,4,
68,8,
68,16,
68,32,
68,64,
68,128,
68,256,
68,512,
68,1024,
68,2048,
68,4096,
68,8192,
68,16384,
68,32768,
68,65536,
68,131072,
68,262144,
68,524288,
68,1048576,
70,2,
70,4,
70,8,
70,16,
70,32,
70,64,
70,128,
70,256,
70,512,
70,1024,
70,2048,
70,4096,
70,8192,
70,16384,
70,32768,
70,65536,
70,131072,
70,262144,
70,524288,
70,1048576,
72,2,
72,4,
72,8,
72,16,
72,32,
72,64,
72,128,
72,256,
72,512,
72,1024,
72,2048,
72,4096,
72,8192,
72,16384,
72,32768,
72,65536,
72,131072,
72,262144,
72,524288,
72,1048576,
74,2,
74,4,
74,8,
74,16,
74,32,
74,64,
74,128,
74,256,
74,512,
74,1024,
74,2048,
74,4096,
74,8192,
74,16384,
74,32768,
74,65536,
74,131072,
74,262144,
74,524288,
74,1048576,
76,2,
76,4,
76,8,
76,16,
76,32,
76,64,
76,128,
76,256,
76,512,
76,1024,
76,2048,
76,4096,
76,8192,
76,16384,
76,32768,
76,65536,
76,131072,
76,262144,
76,524288,
76,1048576,
78,2,
78,4,
78,8,
78,16,
78,32,
78,64,
78,128,
78,256,
