Processes,Size,Latency
34,16,0.75
34,32,0.88
34,64,1.02
34,128,1.13
34,256,1.24
34,512,1.48
34,1024,1.93
34,2048,2.91
34,4096,4.71
34,8192,8.07
34,16384,13.87
34,32768,27.13
34,65536,48.74
34,131072,126.13
34,262144,288.22
34,524288,714.09
34,1048576,3725.57
36,2,0.68
36,4,0.68
36,8,0.72
36,16,0.74
36,32,0.90
36,64,0.97
36,128,1.08
36,256,1.22
36,512,1.47
36,1024,1.91
36,2048,2.92
36,4096,4.69
36,8192,8.11
36,16384,14.26
36,32768,24.39
36,65536,60.87
36,131072,123.42
36,262144,284.49
36,524288,694.44
