Processes,Size,Latency
34,16,4.66
34,32,4.97
34,64,6.31
34,128,6.29
34,256,7.35
34,512,7.60
34,1024,8.26
34,2048,8.65
34,4096,12.42
34,8192,15.41
34,16384,25.55
34,32768,45.58
34,65536,85.74
34,131072,173.15
34,262144,336.39
34,524288,676.50
34,1048576,1250.89
36,2,4.19
36,4,4.28
36,8,4.42
36,16,5.14
36,32,4.55
36,64,6.12
36,128,6.35
36,256,7.21
36,512,7.46
36,1024,8.23
36,2048,8.62
36,4096,12.16
36,8192,15.95
36,16384,25.25
36,32768,43.97
36,65536,84.29
36,131072,169.87
36,262144,346.07
36,524288,657.00
36,1048576,1319.69
38,2,4.28
38,4,4.55
38,8,4.50
38,16,4.76
38,32,4.41
38,64,6.03
38,128,5.46
38,256,7.03
38,512,7.23
38,1024,7.88
38,2048,8.54
38,4096,11.95
38,8192,16.01
38,16384,26.41
38,32768,47.61
38,65536,87.97
38,131072,170.72
38,262144,340.00
38,524288,707.45
38,1048576,1384.15
40,2,4.23
40,4,4.37
40,8,4.56
40,16,4.39
40,32,4.32
40,64,6.13
40,128,5.49
40,256,6.82
40,512,7.06
40,1024,7.99
40,2048,8.27
40,4096,11.65
40,8192,15.75
40,16384,26.47
40,32768,47.07
40,65536,90.51
40,131072,172.29
40,262144,381.20
40,524288,693.90
40,1048576,1385.40
42,2,4.27
42,4,4.22
42,8,4.64
42,16,4.23
42,32,4.17
42,64,5.96
42,128,5.62
42,256,7.19
42,512,7.13
42,1024,7.90
42,2048,8.54
42,4096,12.13
42,8192,15.42
42,16384,26.19
42,32768,48.59
42,65536,92.18
42,131072,176.62
42,262144,353.42
42,524288,728.88
42,1048576,1433.95
44,2,4.41
44,4,4.35
44,8,4.14
44,16,4.17
44,32,4.18
44,64,6.21
44,128,5.49
44,256,7.04
44,512,6.95
44,1024,8.13
44,2048,8.70
44,4096,12.46
44,8192,15.94
44,16384,27.54
44,32768,51.19
44,65536,98.10
44,131072,192.83
44,262144,381.63
44,524288,733.21
44,1048576,1386.08
46,2,4.58
46,4,4.46
46,8,4.48
46,16,4.26
46,32,4.29
46,64,5.58
46,128,5.55
46,256,6.80
46,512,7.10
46,1024,8.02
46,2048,8.24
46,4096,12.74
46,8192,16.06
46,16384,29.06
46,32768,55.10
46,65536,99.91
46,131072,197.24
46,262144,398.31
46,524288,747.82
46,1048576,1489.11
48,2,4.40
48,4,4.25
48,8,4.24
48,16,4.54
48,32,4.24
48,64,5.89
48,128,5.71
48,256,7.04
48,512,7.38
48,1024,8.06
48,2048,8.69
48,4096,12.52
48,8192,16.19
48,16384,28.67
48,32768,52.44
48,65536,97.90
48,131072,206.76
48,262144,363.10
48,524288,770.96
48,1048576,1489.55
50,2,4.27
50,4,4.18
50,8,4.06
50,16,4.25
50,32,4.15
50,64,6.03
50,128,5.45
50,256,7.09
