Processes,Size,Latency
34,16,14.01
34,32,15.16
34,64,15.20
34,128,19.07
34,256,18.97
34,512,21.08
34,1024,21.93
34,2048,28.12
34,4096,35.30
34,8192,50.92
34,16384,74.72
34,32768,123.70
34,65536,221.64
34,131072,366.30
34,262144,581.82
34,524288,1367.04
34,1048576,3144.79
36,2,15.57
36,4,16.05
36,8,15.72
36,16,15.27
36,32,16.70
36,64,16.68
36,128,20.44
36,256,20.62
36,512,22.87
36,1024,23.94
36,2048,30.82
36,4096,38.29
36,8192,54.60
36,16384,80.06
36,32768,132.36
36,65536,236.50
36,131072,446.09
36,262144,620.66
36,524288,1552.19
36,1048576,3200.73
38,2,16.90
38,4,16.84
38,8,16.87
38,16,17.07
38,32,18.32
38,64,18.04
38,128,22.13
38,256,22.39
38,512,24.92
38,1024,25.47
38,2048,32.90
38,4096,40.93
38,8192,58.58
38,16384,87.81
38,32768,140.54
38,65536,251.06
38,131072,475.45
38,262144,638.07
