Processes,Size,Latency
34,8,0.99
34,16,1.00
34,32,1.07
34,64,1.03
34,128,1.25
34,256,1.31
34,512,1.39
34,1024,1.54
34,2048,1.79
34,4096,2.56
34,8192,3.60
34,16384,7.32
34,32768,16.43
34,65536,37.94
34,131072,91.98
34,262144,648.32
34,524288,1904.89
34,1048576,4941.53
36,2,0.90
36,4,0.92
36,8,0.84
36,16,0.83
36,32,0.88
36,64,0.89
36,128,1.07
36,256,1.11
36,512,1.17
36,1024,1.32
36,2048,1.59
36,4096,2.36
36,8192,3.13
36,16384,6.87
36,32768,15.29
36,65536,38.65
36,131072,87.14
36,262144,689.48
36,524288,1962.35
36,1048576,5113.24
38,2,0.71
38,4,0.80
38,8,0.72
38,16,0.76
38,32,0.75
38,64,0.74
38,128,0.90
38,256,0.97
38,512,1.00
38,1024,1.16
38,2048,1.41
38,4096,2.05
38,8192,2.88
38,16384,6.54
38,32768,14.75
38,65536,36.30
38,131072,84.85
38,262144,736.06
38,524288,2056.19
38,1048576,5285.17
40,2,0.58
40,4,0.67
40,8,0.58
40,16,0.58
40,32,0.60
40,64,0.59
40,128,0.77
40,256,0.78
40,512,0.83
40,1024,0.95
40,2048,1.23
40,4096,1.84
40,8192,2.75
40,16384,6.06
40,32768,14.25
40,65536,35.20
40,131072,83.08
40,262144,776.89
