Processes,Size,Latency
34,32,4.54
34,64,5.09
34,128,5.05
34,256,6.14
34,512,6.43
34,1024,6.86
34,2048,7.88
34,4096,10.11
34,8192,13.75
34,16384,20.53
34,32768,31.13
34,65536,50.80
34,131072,92.65
34,262144,176.28
34,524288,439.35
34,1048576,819.41
36,2,4.41
36,4,4.43
36,8,4.41
36,16,4.30
36,32,4.36
36,64,4.84
36,128,4.78
36,256,5.87
36,512,6.20
36,1024,6.72
36,2048,7.74
36,4096,9.87
36,8192,13.68
36,16384,20.34
36,32768,31.91
36,65536,53.66
36,131072,98.04
36,262144,187.59
36,524288,474.75
36,1048576,900.46
38,2,4.10
38,4,4.13
38,8,4.13
38,16,4.07
38,32,4.10
38,64,4.54
38,128,4.47
38,256,5.41
38,512,5.77
38,1024,6.24
38,2048,7.36
38,4096,9.59
38,8192,13.55
38,16384,20.76
38,32768,33.01
38,65536,56.19
38,131072,104.41
38,262144,201.95
38,524288,516.66
38,1048576,991.82
40,2,4.09
40,4,4.04
40,8,4.05
40,16,4.03
40,32,4.04
40,64,4.42
40,128,4.44
40,256,5.29
40,512,5.68
40,1024,6.05
40,2048,7.45
40,4096,9.73
40,8192,13.76
40,16384,21.56
40,32768,34.22
40,65536,59.04
40,131072,110.85
40,262144,214.05
40,524288,539.76
40,1048576,1070.09
42,2,3.66
42,4,3.68
42,8,3.65
42,16,3.68
42,32,3.67
42,64,4.20
42,128,4.27
42,256,5.29
42,512,5.52
42,1024,5.98
42,2048,7.32
42,4096,9.62
42,8192,13.70
42,16384,22.27
42,32768,34.87
42,65536,60.06
42,131072,112.99
42,262144,218.24
42,524288,541.18
42,1048576,1051.62
44,2,3.62
44,4,3.65
44,8,3.63
44,16,3.63
44,32,3.60
44,64,4.22
44,128,4.28
44,256,5.22
44,512,5.62
44,1024,6.00
44,2048,7.39
44,4096,9.83
44,8192,13.88
44,16384,22.51
44,32768,35.25
44,65536,61.70
44,131072,116.27
44,262144,225.36
44,524288,574.30
44,1048576,1072.46
46,2,3.74
46,4,3.68
46,8,3.69
46,16,3.63
46,32,3.69
46,64,4.43
46,128,4.37
46,256,5.45
46,512,5.86
46,1024,6.21
46,2048,7.63
46,4096,9.93
46,8192,14.23
46,16384,22.59
46,32768,36.55
46,65536,65.11
46,131072,121.92
46,262144,235.79
46,524288,567.35
46,1048576,1105.81
48,2,3.94
48,4,3.95
48,8,3.97
48,16,3.95
48,32,3.95
48,64,4.58
48,128,4.60
48,256,5.77
48,512,6.14
48,1024,6.54
48,2048,8.09
48,4096,10.60
48,8192,15.00
48,16384,23.65
48,32768,38.38
48,65536,67.45
48,131072,127.31
48,262144,247.64
48,524288,623.26
48,1048576,1188.02
