Processes,Size,Latency
2,2,0.22
2,4,0.20
2,8,0.20
2,16,0.19
2,32,0.22
2,64,0.24
2,128,0.32
2,256,0.34
2,512,0.37
2,1024,0.43
2,2048,0.56
2,4096,0.85
2,8192,1.37
2,16384,3.14
2,32768,5.26
2,65536,6.95
2,131072,9.82
2,262144,16.50
2,524288,28.94
2,1048576,61.70
4,2,0.45
4,4,0.45
4,8,0.46
4,16,0.47
4,32,0.52
4,64,0.55
4,128,0.74
4,256,0.78
4,512,0.85
4,1024,1.06
4,2048,1.44
4,4096,2.39
4,8192,3.65
4,16384,10.21
4,32768,16.93
4,65536,24.28
4,131072,37.82
4,262144,66.07
4,524288,125.01
4,1048576,245.75
6,2,0.82
6,4,0.80
6,8,0.81
6,16,0.79
6,32,0.94
6,64,0.95
6,128,1.24
6,256,1.26
6,512,1.83
6,1024,1.72
6,2048,2.32
6,4096,3.61
6,8192,5.73
6,16384,15.49
6,32768,21.62
6,65536,34.69
6,131072,58.18
6,262144,108.95
6,524288,209.77
6,1048576,411.42
8,2,1.27
8,4,1.28
8,8,1.24
8,16,1.25
8,32,1.52
8,64,1.53
8,128,2.37
8,256,2.07
8,512,2.28
8,1024,2.61
8,2048,3.43
8,4096,5.42
8,8192,8.03
8,16384,20.31
8,32768,29.13
8,65536,44.53
8,131072,80.73
8,262144,144.20
8,524288,280.02
8,1048576,552.70
10,2,1.62
10,4,1.69
10,8,1.64
10,16,1.62
10,32,2.34
10,64,1.95
10,128,2.53
10,256,2.68
10,512,2.89
10,1024,3.39
10,2048,4.40
10,4096,6.74
10,8192,10.50
10,16384,26.20
10,32768,36.45
10,65536,58.18
10,131072,98.60
10,262144,183.71
10,524288,346.01
10,1048576,677.80
12,2,1.93
12,4,1.90
12,8,1.93
12,16,1.98
12,32,2.35
12,64,2.25
12,128,3.00
12,256,3.09
12,512,3.40
12,1024,4.01
12,2048,5.19
12,4096,8.01
12,8192,12.27
12,16384,30.71
12,32768,44.15
12,65536,68.44
12,131072,119.20
12,262144,222.13
12,524288,431.19
12,1048576,875.30
14,2,2.09
14,4,2.07
14,8,2.64
14,16,2.07
14,32,2.61
14,64,2.57
14,128,3.40
14,256,3.54
14,512,3.87
14,1024,4.61
14,2048,6.10
14,4096,9.51
14,8192,14.86
14,16384,36.93
14,32768,53.13
14,65536,83.30
14,131072,146.49
14,262144,274.28
14,524288,529.41
14,1048576,1068.33
16,2,3.11
16,4,3.77
16,8,3.09
16,16,3.10
16,32,3.74
16,64,3.70
16,128,4.65
16,256,4.83
16,512,5.09
16,1024,5.93
16,2048,7.72
16,4096,11.56
16,8192,17.96
16,16384,44.18
16,32768,62.84
16,65536,98.34
16,131072,171.39
16,262144,336.76
16,524288,621.08
16,1048576,1249.17
18,2,3.89
18,4,4.64
18,8,3.91
18,16,3.84
18,32,4.62
18,64,4.58
18,128,5.75
18,256,5.73
18,512,6.25
18,1024,7.22
18,2048,9.21
18,4096,13.57
18,8192,20.87
18,16384,50.05
18,32768,71.21
18,65536,113.16
18,131072,194.37
18,262144,373.78
18,524288,717.03
18,1048576,1391.60
20,2,4.38
20,4,4.89
20,8,4.42
20,16,4.28
20,32,5.34
20,64,5.27
20,128,6.46
20,256,6.57
20,512,7.12
20,1024,8.15
20,2048,10.38
20,4096,14.85
20,8192,23.18
20,16384,54.99
20,32768,78.12
20,65536,120.74
20,131072,216.02
20,262144,404.46
20,524288,795.60
20,1048576,1534.41
22,2,4.73
22,4,4.83
22,8,4.81
22,16,4.84
22,32,5.77
22,64,5.77
22,128,7.05
22,256,7.43
22,512,7.72
22,1024,9.05
22,2048,11.46
22,4096,16.57
22,8192,25.68
22,16384,60.13
22,32768,84.80
22,65536,133.28
22,131072,234.79
22,262144,444.95
22,524288,835.94
22,1048576,1710.03
24,2,6.02
24,4,5.28
24,8,5.36
24,16,5.30
24,32,6.49
24,64,6.39
24,128,7.91
24,256,8.23
24,512,8.51
24,1024,10.08
24,2048,12.70
24,4096,18.85
24,8192,28.13
24,16384,65.85
24,32768,93.35
24,65536,147.33
24,131072,258.19
24,262144,472.62
24,524288,910.27
24,1048576,1825.62
26,2,5.49
26,4,5.25
26,8,5.30
26,16,5.18
26,32,6.45
26,64,6.58
26,128,8.10
26,256,8.32
26,512,8.64
26,1024,10.48
26,2048,13.50
26,4096,19.83
26,8192,30.08
26,16384,70.14
26,32768,101.02
26,65536,157.97
26,131072,276.44
