Processes,Size,Latency
2,2,0.21
2,4,0.20
2,8,0.20
2,16,0.20
2,32,0.24
2,64,0.24
2,128,0.33
2,256,0.34
2,512,0.37
2,1024,0.43
2,2048,0.56
2,4096,0.85
2,8192,1.38
2,16384,3.06
2,32768,5.36
2,65536,6.79
2,131072,9.83
2,262144,15.67
2,524288,29.62
2,1048576,60.95
4,2,0.21
4,4,0.20
4,8,0.21
4,16,0.21
4,32,0.26
4,64,0.27
4,128,0.43
4,256,0.47
4,512,0.52
4,1024,0.74
4,2048,1.05
4,4096,1.66
4,8192,2.56
4,16384,5.51
4,32768,8.71
4,65536,13.68
4,131072,26.23
4,262144,47.31
4,524288,105.15
4,1048576,223.18
6,2,0.36
6,4,0.34
6,8,0.34
6,16,0.36
6,32,0.47
6,64,0.44
6,128,0.68
6,256,0.73
6,512,0.77
6,1024,1.06
6,2048,1.43
6,4096,2.22
6,8192,3.56
6,16384,7.47
6,32768,12.63
6,65536,22.94
6,131072,41.79
6,262144,87.20
6,524288,151.10
6,1048576,332.47
8,2,0.57
8,4,0.58
8,8,0.57
8,16,0.60
8,32,0.68
8,64,0.74
8,128,1.12
8,256,1.16
8,512,1.17
8,1024,1.47
8,2048,2.13
8,4096,3.01
8,8192,4.54
8,16384,9.68
8,32768,15.71
8,65536,28.70
8,131072,52.65
8,262144,103.11
8,524288,188.56
8,1048576,357.75
10,2,0.90
10,4,0.91
10,8,0.93
10,16,0.90
10,32,1.01
10,64,1.01
10,128,1.34
10,256,1.61
10,512,1.51
10,1024,1.86
10,2048,2.34
10,4096,3.60
10,8192,5.27
10,16384,12.04
10,32768,18.93
10,65536,33.13
10,131072,60.91
10,262144,117.01
10,524288,228.35
10,1048576,419.97
12,2,0.88
12,4,0.92
12,8,0.91
12,16,0.93
12,32,1.06
12,64,0.99
12,128,1.58
12,256,1.58
12,512,1.52
12,1024,1.93
12,2048,2.52
12,4096,3.89
12,8192,5.76
12,16384,13.62
12,32768,21.33
12,65536,35.97
12,131072,66.39
12,262144,126.35
12,524288,236.29
12,1048576,463.82
14,2,0.82
14,4,0.84
14,8,0.89
14,16,0.82
14,32,1.06
14,64,1.21
14,128,1.57
14,256,1.62
14,512,1.74
14,1024,2.16
14,2048,2.79
14,4096,4.40
14,8192,6.68
14,16384,15.84
14,32768,24.69
14,65536,43.50
14,131072,69.46
14,262144,157.69
14,524288,318.43
14,1048576,560.47
16,2,1.19
16,4,1.18
16,8,1.18
16,16,1.18
16,32,1.58
16,64,1.54
16,128,2.12
16,256,2.25
16,512,2.30
16,1024,2.88
16,2048,3.61
16,4096,5.37
16,8192,7.97
16,16384,19.64
16,32768,32.11
16,65536,54.40
16,131072,102.53
16,262144,192.29
16,524288,379.38
16,1048576,677.74
18,2,2.36
18,4,2.30
18,8,2.28
18,16,2.50
18,32,2.61
18,64,2.59
18,128,3.07
18,256,3.21
18,512,3.38
18,1024,3.88
18,2048,4.64
18,4096,6.62
18,8192,9.52
18,16384,22.78
18,32768,34.80
18,65536,59.30
18,131072,98.94
18,262144,207.87
18,524288,406.86
18,1048576,794.11
20,2,2.50
20,4,2.47
20,8,2.56
20,16,2.51
20,32,2.86
20,64,2.75
20,128,3.51
20,256,3.60
20,512,3.69
20,1024,4.25
20,2048,5.11
20,4096,7.22
20,8192,10.45
20,16384,24.21
20,32768,37.46
20,65536,66.54
20,131072,122.06
20,262144,229.70
20,524288,429.32
20,1048576,835.43
22,2,2.30
22,4,2.23
22,8,2.44
22,16,2.24
22,32,2.65
22,64,2.62
22,128,3.37
22,256,3.40
22,512,3.63
22,1024,4.48
22,2048,5.38
22,4096,7.61
22,8192,11.13
22,16384,24.18
22,32768,37.17
22,65536,62.72
22,131072,116.08
22,262144,224.14
22,524288,442.00
22,1048576,780.22
24,2,2.27
24,4,2.30
24,8,2.81
24,16,2.27
24,32,2.64
24,64,2.68
24,128,3.64
24,256,3.69
24,512,3.85
24,1024,4.71
24,2048,5.73
24,4096,8.15
24,8192,11.83
24,16384,26.58
24,32768,39.34
24,65536,67.68
24,131072,123.05
24,262144,239.84
24,524288,451.19
24,1048576,909.88
26,2,2.08
26,4,2.44
26,8,2.13
26,16,2.16
26,32,2.52
26,64,2.60
26,128,3.22
26,256,3.40
26,512,3.66
26,1024,4.36
26,2048,5.58
26,4096,8.06
26,8192,12.12
26,16384,27.33
26,32768,40.84
26,65536,69.80
26,131072,128.73
26,262144,249.14
26,524288,485.81
26,1048576,961.43
28,2,2.13
28,4,2.13
28,8,2.13
28,16,2.10
28,32,2.54
28,64,2.55
28,128,3.31
28,256,3.50
28,512,3.74
28,1024,4.62
28,2048,5.77
28,4096,8.68
28,8192,12.91
28,16384,29.42
28,32768,44.93
28,65536,72.93
28,131072,138.09
28,262144,256.84
28,524288,502.56
28,1048576,942.42
30,2,2.13
30,4,2.24
30,8,2.12
30,16,2.14
30,32,2.62
30,64,2.68
30,128,3.44
30,256,3.68
30,512,3.84
30,1024,4.75
30,2048,6.01
30,4096,8.92
30,8192,13.42
30,16384,29.86
30,32768,46.07
30,65536,76.37
30,131072,138.52
30,262144,264.20
30,524288,516.05
30,1048576,939.73
32,2,2.52
32,4,3.18
32,8,2.52
32,16,2.58
32,32,2.92
32,64,3.00
32,128,3.93
32,256,4.21
32,512,4.44
32,1024,5.21
32,2048,6.71
32,4096,10.21
32,8192,14.67
32,16384,30.11
32,32768,44.78
32,65536,72.66
32,131072,133.63
32,262144,253.08
32,524288,508.74
32,1048576,928.88
34,2,5.16
34,4,4.58
34,8,4.50
34,16,4.50
34,32,4.99
34,64,4.95
34,128,5.89
34,256,6.15
34,512,6.35
34,1024,7.28
34,2048,8.77
34,4096,12.03
34,8192,16.65
34,16384,33.18
34,32768,47.99
34,65536,77.52
34,131072,140.15
34,262144,252.03
34,524288,516.65
34,1048576,1017.08
36,2,5.57
36,4,4.65
36,8,4.64
36,16,4.67
36,32,5.06
36,64,5.09
36,128,6.17
36,256,6.38
36,512,6.69
36,1024,7.88
36,2048,9.21
36,4096,12.66
36,8192,17.90
36,16384,34.43
36,32768,51.26
36,65536,83.38
36,131072,143.17
36,262144,283.99
36,524288,510.80
36,1048576,973.37
38,2,4.30
38,4,4.26
38,8,4.35
38,16,4.35
38,32,4.59
38,64,4.76
38,128,5.65
38,256,5.95
38,512,6.22
38,1024,7.36
38,2048,8.81
38,4096,12.13
38,8192,17.44
38,16384,35.71
38,32768,52.24
38,65536,85.94
38,131072,157.01
38,262144,285.40
38,524288,578.81
38,1048576,982.25
40,2,5.07
40,4,4.38
40,8,4.31
40,16,4.31
40,32,4.77
40,64,4.85
40,128,5.96
40,256,6.22
40,512,6.39
40,1024,7.66
40,2048,9.31
40,4096,13.18
40,8192,18.83
40,16384,37.36
40,32768,54.83
40,65536,89.60
40,131072,160.69
40,262144,300.95
40,524288,611.38
40,1048576,1073.20
42,2,4.96
42,4,4.21
42,8,4.21
42,16,4.18
42,32,4.69
42,64,4.75
42,128,6.13
42,256,6.25
42,512,6.59
42,1024,7.99
42,2048,9.74
42,4096,13.54
42,8192,19.73
42,16384,38.01
42,32768,54.79
42,65536,90.30
42,131072,157.82
42,262144,295.34
42,524288,576.29
42,1048576,1130.51
44,2,4.46
44,4,3.72
44,8,3.60
44,16,3.65
44,32,4.18
44,64,4.23
44,128,5.58
44,256,5.85
44,512,6.16
44,1024,7.80
44,2048,9.28
44,4096,13.44
44,8192,20.18
44,16384,39.32
44,32768,55.82
44,65536,91.20
44,131072,163.46
44,262144,306.71
44,524288,579.49
44,1048576,1168.48
46,2,4.72
46,4,3.79
46,8,3.83
46,16,3.75
46,32,4.28
46,64,4.34
46,128,5.25
46,256,5.78
46,512,6.00
46,1024,7.16
46,2048,9.35
46,4096,13.76
46,8192,20.33
46,16384,39.44
46,32768,56.42
46,65536,88.44
46,131072,154.24
46,262144,283.42
46,524288,530.43
46,1048576,1043.43
48,2,4.90
48,4,4.11
48,8,4.11
48,16,4.13
48,32,4.51
48,64,4.65
48,128,5.59
48,256,5.95
48,512,6.48
48,1024,7.31
48,2048,9.45
48,4096,13.55
48,8192,20.39
48,16384,40.22
48,32768,57.29
48,65536,91.28
48,131072,158.42
48,262144,292.19
48,524288,553.18
48,1048576,1109.98
