Processes,Size,Latency
2,2,0.41
2,4,0.40
2,8,0.42
2,16,0.41
2,32,0.43
2,64,0.53
2,128,0.54
2,256,0.76
2,512,0.82
2,1024,0.92
2,2048,1.10
2,4096,1.52
2,8192,2.33
2,16384,3.75
2,32768,6.01
2,65536,10.16
2,131072,19.51
2,262144,37.08
2,524288,58.30
2,1048576,111.03
4,2,0.19
4,4,1.11
4,8,1.07
4,16,1.07
4,32,1.06
4,64,1.17
4,128,1.34
4,256,1.52
4,512,1.76
4,1024,1.94
4,2048,2.42
4,4096,3.21
4,8192,4.63
4,16384,6.96
4,32768,10.55
4,65536,16.49
4,131072,29.52
4,262144,56.31
4,524288,113.89
4,1048576,199.65
6,2,0.34
6,4,0.31
6,8,1.54
6,16,1.56
6,32,1.58
6,64,1.60
6,128,1.79
6,256,1.94
6,512,2.74
6,1024,2.76
6,2048,3.24
6,4096,4.32
6,8192,6.04
6,16384,9.40
6,32768,15.49
6,65536,24.80
6,131072,43.70
6,262144,80.23
6,524288,175.11
6,1048576,317.70
8,2,0.61
8,4,0.66
8,8,1.55
8,16,1.52
8,32,1.57
8,64,1.67
8,128,1.75
8,256,2.12
8,512,2.89
8,1024,2.70
8,2048,3.12
8,4096,4.06
8,8192,5.83
8,16384,9.25
8,32768,13.36
8,65536,21.20
8,131072,35.79
8,262144,66.81
8,524288,142.90
8,1048576,271.36
10,2,0.85
10,4,0.89
10,8,0.83
10,16,2.56
10,32,2.57
10,64,2.60
10,128,3.19
10,256,3.26
10,512,3.88
10,1024,4.20
10,2048,4.82
10,4096,6.00
10,8192,7.99
10,16384,12.23
10,32768,19.10
10,65536,31.18
10,131072,52.40
10,262144,95.98
10,524288,209.88
10,1048576,452.08
12,2,0.92
12,4,0.89
12,8,0.86
12,16,2.18
12,32,2.20
12,64,2.25
12,128,2.73
12,256,2.64
12,512,3.23
12,1024,3.61
12,2048,4.21
12,4096,5.31
12,8192,6.90
12,16384,10.90
12,32768,18.36
12,65536,29.13
12,131072,49.19
12,262144,90.64
12,524288,203.21
12,1048576,421.94
14,2,0.93
14,4,0.94
14,8,0.96
14,16,2.86
14,32,2.80
14,64,2.82
14,128,3.08
14,256,3.39
14,512,4.10
14,1024,4.89
14,2048,5.64
14,4096,7.12
14,8192,9.26
14,16384,13.27
14,32768,21.69
14,65536,38.34
14,131072,64.47
14,262144,117.23
14,524288,228.05
14,1048576,461.20
16,2,1.54
16,4,1.59
16,8,1.52
16,16,3.51
16,32,3.59
16,64,3.77
16,128,4.22
16,256,4.75
16,512,6.32
16,1024,6.71
16,2048,7.93
16,4096,9.63
16,8192,12.21
16,16384,18.25
16,32768,26.56
16,65536,41.30
16,131072,71.51
16,262144,133.68
16,524288,283.79
16,1048576,509.86
18,2,2.28
18,4,2.28
18,8,2.22
18,16,2.25
18,32,6.08
18,64,6.33
18,128,6.99
18,256,7.43
18,512,9.12
18,1024,9.92
18,2048,11.70
18,4096,13.64
18,8192,17.41
18,16384,25.01
18,32768,38.84
18,65536,64.07
18,131072,115.24
18,262144,214.52
18,524288,387.67
18,1048576,846.46
20,2,2.30
20,4,2.74
20,8,2.81
20,16,2.72
20,32,5.47
20,64,5.55
20,128,6.09
20,256,7.25
20,512,8.67
20,1024,9.38
20,2048,10.94
20,4096,12.83
20,8192,16.15
20,16384,23.16
20,32768,37.39
20,65536,64.32
20,131072,116.91
20,262144,218.62
20,524288,415.53
20,1048576,882.99
22,2,2.44
22,4,2.40
22,8,2.46
22,16,2.56
22,32,5.31
22,64,5.59
22,128,6.25
22,256,7.19
22,512,8.94
22,1024,9.73
22,2048,11.23
22,4096,13.39
22,8192,17.07
22,16384,24.53
22,32768,39.57
22,65536,65.13
22,131072,115.88
22,262144,220.89
22,524288,423.46
22,1048576,854.60
24,2,2.59
24,4,2.64
24,8,2.67
24,16,2.58
24,32,5.00
24,64,5.17
24,128,5.79
24,256,6.31
24,512,7.61
24,1024,9.12
24,2048,10.91
24,4096,13.11
24,8192,16.97
24,16384,25.09
24,32768,41.34
24,65536,67.67
24,131072,119.40
24,262144,228.83
24,524288,430.03
24,1048576,796.66
26,2,2.35
26,4,2.57
26,8,2.36
26,16,2.36
26,32,5.52
26,64,5.48
26,128,6.05
26,256,6.87
26,512,7.65
26,1024,8.98
26,2048,10.51
26,4096,12.50
26,8192,16.09
26,16384,23.79
26,32768,39.55
26,65536,65.10
26,131072,112.94
26,262144,216.77
26,524288,419.58
26,1048576,793.43
28,2,2.45
28,4,2.50
28,8,2.47
28,16,2.41
28,32,5.18
28,64,5.21
28,128,5.70
28,256,6.53
28,512,7.29
28,1024,8.81
28,2048,10.49
28,4096,12.13
28,8192,15.23
28,16384,22.08
28,32768,37.87
28,65536,62.60
28,131072,106.83
28,262144,205.52
28,524288,427.82
28,1048576,765.92
30,2,2.95
30,4,2.75
30,8,2.77
30,16,2.78
30,32,5.32
30,64,5.29
30,128,5.69
30,256,6.48
30,512,7.14
30,1024,8.80
30,2048,10.09
30,4096,12.22
30,8192,15.50
30,16384,23.28
30,32768,37.25
30,65536,60.58
30,131072,104.95
30,262144,196.30
30,524288,416.55
30,1048576,806.70
32,2,3.42
32,4,3.42
32,8,3.31
32,16,3.37
32,32,4.89
32,64,5.15
32,128,5.21
32,256,6.26
32,512,6.97
32,1024,8.55
32,2048,9.61
32,4096,12.35
32,8192,16.30
32,16384,23.58
32,32768,39.99
32,65536,63.99
32,131072,111.66
32,262144,215.79
32,524288,419.95
32,1048576,805.32
34,2,4.83
34,4,4.78
34,8,4.93
34,16,4.89
34,32,5.31
34,64,9.28
34,128,9.42
34,256,11.10
34,512,11.47
34,1024,13.39
34,2048,15.45
34,4096,17.66
34,8192,22.85
34,16384,31.73
34,32768,49.84
34,65536,78.21
34,131072,132.23
34,262144,243.07
34,524288,526.37
34,1048576,1090.34
36,2,4.99
36,4,4.57
36,8,4.58
36,16,4.70
36,32,5.14
36,64,8.74
36,128,8.70
36,256,10.57
36,512,11.51
36,1024,13.05
36,2048,14.82
36,4096,16.94
36,8192,22.46
36,16384,30.66
36,32768,48.52
36,65536,78.12
36,131072,134.66
36,262144,253.75
36,524288,586.39
36,1048576,1186.69
38,2,4.58
38,4,4.36
38,8,4.27
38,16,4.32
38,32,4.74
38,64,8.35
38,128,8.34
38,256,10.08
38,512,10.93
38,1024,12.14
38,2048,14.81
38,4096,16.96
38,8192,22.17
38,16384,30.99
38,32768,48.19
38,65536,81.79
38,131072,137.16
38,262144,262.26
38,524288,635.71
38,1048576,1278.90
40,2,4.34
40,4,4.26
40,8,4.20
40,16,4.48
40,32,4.70
40,64,8.12
40,128,8.01
40,256,9.56
40,512,11.02
40,1024,11.74
40,2048,14.33
40,4096,16.86
40,8192,22.15
40,16384,31.43
40,32768,48.38
40,65536,84.60
40,131072,150.46
40,262144,318.12
40,524288,761.87
40,1048576,1358.10
42,2,4.83
42,4,4.43
42,8,4.49
42,16,4.48
42,32,4.85
42,64,7.77
42,128,7.66
42,256,9.25
42,512,10.95
42,1024,11.57
42,2048,14.27
42,4096,16.77
42,8192,23.09
42,16384,32.26
42,32768,51.51
42,65536,102.82
42,131072,183.25
42,262144,349.56
42,524288,824.22
42,1048576,1588.10
44,2,4.71
44,4,4.47
44,8,4.43
44,16,4.53
44,32,4.97
44,64,7.68
44,128,8.19
44,256,8.78
44,512,11.04
44,1024,12.21
44,2048,14.08
44,4096,16.56
44,8192,22.63
44,16384,33.32
44,32768,54.80
44,65536,99.03
44,131072,164.39
44,262144,365.17
44,524288,885.98
44,1048576,1497.99
46,2,4.87
46,4,4.76
46,8,4.72
46,16,4.74
46,32,5.10
46,64,7.69
46,128,8.01
46,256,8.76
46,512,10.24
46,1024,11.55
46,2048,13.64
46,4096,16.39
46,8192,22.91
46,16384,34.20
46,32768,61.02
46,65536,105.59
46,131072,196.02
46,262144,400.89
46,524288,950.48
46,1048576,1543.59
48,2,5.08
48,4,5.06
48,8,5.15
48,16,4.99
48,32,5.53
48,64,7.56
48,128,7.67
48,256,9.58
48,512,9.49
48,1024,10.83
48,2048,13.30
48,4096,16.34
48,8192,22.28
48,16384,34.43
48,32768,63.95
48,65536,107.44
48,131072,205.18
48,262144,417.41
48,524288,1005.57
48,1048576,1584.67
