2, 2, 0.26
2, 4, 0.18
2, 8, 0.18
2, 16, 0.19
2, 32, 0.23
2, 64, 0.22
2, 128, 0.30
2, 256, 0.29
2, 512, 0.34
2, 1024, 0.40
2, 2048, 0.50
2, 4096, 0.79
2, 8192, 1.32
2, 16384, 2.43
2, 32768, 4.27
2, 65536, 8.07
2, 131072, 15.08
2, 262144, 23.99
2, 524288, 54.82
2, 1048576, 155.16
4, 2, 0.42
4, 4, 0.37
4, 8, 0.38
4, 16, 0.39
4, 32, 0.43
4, 64, 0.45
4, 128, 0.54
4, 256, 0.59
4, 512, 0.68
4, 1024, 0.80
4, 2048, 1.13
4, 4096, 1.65
4, 8192, 2.78
4, 16384, 4.71
4, 32768, 8.32
4, 65536, 15.37
4, 131072, 31.98
4, 262144, 66.49
4, 524288, 143.30
4, 1048576, 302.59
6, 2, 0.42
6, 4, 0.40
6, 8, 0.41
6, 16, 0.42
6, 32, 0.44
6, 64, 0.46
6, 128, 0.54
6, 256, 0.60
6, 512, 0.69
6, 1024, 0.82
6, 2048, 1.15
6, 4096, 1.86
6, 8192, 3.03
6, 16384, 5.24
6, 32768, 9.40
6, 65536, 17.18
6, 131072, 42.40
6, 262144, 97.97
6, 524288, 200.12
6, 1048576, 458.49
8, 2, 0.50
8, 4, 0.49
8, 8, 0.50
8, 16, 0.51
8, 32, 0.51
8, 64, 0.62
8, 128, 0.68
8, 256, 0.80
8, 512, 0.93
8, 1024, 1.13
8, 2048, 1.53
8, 4096, 2.35
8, 8192, 3.81
8, 16384, 6.70
8, 32768, 11.82
8, 65536, 22.84
8, 131072, 50.44
8, 262144, 111.98
8, 524288, 231.03
8, 1048576, 677.35
10, 2, 0.44
10, 4, 0.46
10, 8, 0.44
10, 16, 0.48
10, 32, 0.50
10, 64, 0.55
10, 128, 0.72
10, 256, 0.74
10, 512, 0.92
10, 1024, 1.03
10, 2048, 1.45
10, 4096, 2.34
10, 8192, 3.75
10, 16384, 6.62
10, 32768, 11.66
10, 65536, 22.89
10, 131072, 59.27
10, 262144, 129.51
10, 524288, 277.06
10, 1048576, 914.26
12, 2, 0.46
12, 4, 0.44
12, 8, 0.46
12, 16, 0.48
12, 32, 0.52
12, 64, 0.55
12, 128, 0.71
12, 256, 0.75
12, 512, 0.86
12, 1024, 1.09
12, 2048, 1.57
12, 4096, 2.52
12, 8192, 4.12
12, 16384, 7.28
12, 32768, 13.08
12, 65536, 29.03
12, 131072, 62.82
12, 262144, 139.48
12, 524288, 338.78
12, 1048576, 1058.85
14, 2, 0.53
14, 4, 0.53
14, 8, 0.56
14, 16, 0.59
14, 32, 0.64
14, 64, 0.91
14, 128, 0.88
14, 256, 0.93
14, 512, 1.10
14, 1024, 1.36
14, 2048, 1.89
14, 4096, 2.99
14, 8192, 4.88
14, 16384, 8.39
14, 32768, 15.59
14, 65536, 31.82
14, 131072, 69.28
14, 262144, 156.62
14, 524288, 402.56
14, 1048576, 1162.36
16, 2, 0.66
16, 4, 0.69
16, 8, 0.70
16, 16, 0.76
16, 32, 0.87
16, 64, 1.08
16, 128, 1.10
16, 256, 1.20
16, 512, 1.33
16, 1024, 1.68
16, 2048, 2.37
16, 4096, 3.80
16, 8192, 6.19
16, 16384, 10.79
16, 32768, 20.69
16, 65536, 41.35
16, 131072, 112.19
16, 262144, 217.58
16, 524288, 478.86
16, 1048576, 1224.24
18, 2, 0.65
