2, 2, 0.42
2, 4, 0.42
2, 8, 0.44
2, 16, 0.42
2, 32, 0.44
2, 64, 0.46
2, 128, 0.57
2, 256, 0.60
2, 512, 0.59
2, 1024, 0.66
2, 2048, 0.84
2, 4096, 1.17
2, 8192, 1.78
2, 16384, 2.91
2, 32768, 5.19
2, 65536, 9.31
2, 131072, 17.18
2, 262144, 22.10
2, 524288, 50.05
2, 1048576, 121.03
4, 2, 1.01
4, 4, 1.04
4, 8, 1.05
4, 16, 1.03
4, 32, 1.09
4, 64, 1.14
4, 128, 1.35
4, 256, 1.42
4, 512, 1.56
4, 1024, 1.71
4, 2048, 2.21
4, 4096, 3.09
4, 8192, 4.40
4, 16384, 6.82
4, 32768, 11.04
4, 65536, 19.39
4, 131072, 35.70
4, 262144, 53.81
4, 524288, 126.37
4, 1048576, 265.74
6, 2, 1.49
6, 4, 1.53
6, 8, 1.59
6, 16, 1.52
6, 32, 1.71
6, 64, 1.63
6, 128, 2.21
6, 256, 2.13
6, 512, 2.35
6, 1024, 2.58
6, 2048, 3.37
6, 4096, 4.60
6, 8192, 6.74
6, 16384, 10.34
6, 32768, 16.63
6, 65536, 29.25
6, 131072, 52.90
6, 262144, 89.76
6, 524288, 184.22
6, 1048576, 465.54
8, 2, 2.39
8, 4, 2.34
8, 8, 2.41
8, 16, 2.64
8, 32, 2.59
8, 64, 2.63
8, 128, 3.02
8, 256, 2.94
8, 512, 3.19
8, 1024, 3.47
8, 2048, 4.52
8, 4096, 6.22
8, 8192, 9.13
8, 16384, 13.64
8, 32768, 22.09
8, 65536, 38.14
8, 131072, 68.37
8, 262144, 118.82
8, 524288, 273.49
8, 1048576, 681.67
10, 2, 3.07
10, 4, 3.05
10, 8, 3.52
10, 16, 3.06
10, 32, 3.36
10, 64, 3.37
10, 128, 4.00
10, 256, 3.93
10, 512, 4.19
10, 1024, 4.69
10, 2048, 6.12
10, 4096, 8.17
10, 8192, 12.10
10, 16384, 17.34
10, 32768, 27.81
10, 65536, 48.02
10, 131072, 86.34
10, 262144, 146.46
10, 524288, 323.78
10, 1048576, 989.90
12, 2, 3.54
12, 4, 3.53
12, 8, 3.57
12, 16, 3.51
12, 32, 3.90
12, 64, 3.85
12, 128, 4.62
12, 256, 4.62
12, 512, 4.90
12, 1024, 5.45
12, 2048, 7.14
12, 4096, 9.58
12, 8192, 14.21
12, 16384, 20.95
12, 32768, 33.11
12, 65536, 57.16
12, 131072, 100.20
12, 262144, 191.68
12, 524288, 424.83
12, 1048576, 1432.73
14, 2, 4.39
14, 4, 4.34
14, 8, 4.37
14, 16, 4.30
14, 32, 4.81
14, 64, 4.70
14, 128, 5.76
14, 256, 5.78
14, 512, 6.07
14, 1024, 6.84
14, 2048, 8.72
14, 4096, 11.86
14, 8192, 17.42
14, 16384, 26.07
14, 32768, 41.40
14, 65536, 70.04
14, 131072, 126.60
14, 262144, 222.69
14, 524288, 564.67
14, 1048576, 1777.10
16, 2, 5.91
16, 4, 5.23
16, 8, 5.26
16, 16, 5.22
16, 32, 5.80
16, 64, 5.66
16, 128, 6.70
16, 256, 6.65
16, 512, 7.03
16, 1024, 7.92
16, 2048, 10.53
16, 4096, 14.26
16, 8192, 21.51
16, 16384, 30.83
16, 32768, 50.62
16, 65536, 86.11
16, 131072, 155.36
16, 262144, 265.23
16, 524288, 683.42
16, 1048576, 2179.40
18, 2, 7.18
18, 4, 7.37
18, 8, 7.01
18, 16, 7.04
18, 32, 7.84
18, 64, 7.40
18, 128, 9.13
18, 256, 9.16
18, 512, 9.71
18, 1024, 10.98
18, 2048, 14.27
18, 4096, 18.16
18, 8192, 25.64
18, 16384, 39.01
18, 32768, 61.44
18, 65536, 104.27
18, 131072, 193.07
18, 262144, 319.18
18, 524288, 850.37
18, 1048576, 2512.44
20, 2, 8.04
20, 4, 7.98
20, 8, 8.22
20, 16, 8.02
20, 32, 8.79
20, 64, 8.92
20, 128, 10.54
20, 256, 10.55
20, 512, 11.45
20, 1024, 13.00
20, 2048, 16.55
20, 4096, 21.36
20, 8192, 30.57
20, 16384, 46.11
20, 32768, 71.65
20, 65536, 121.80
20, 131072, 225.99
20, 262144, 355.44
20, 524288, 1037.34
20, 1048576, 2831.08
22, 2, 9.12
22, 4, 9.06
22, 8, 9.18
22, 16, 9.07
22, 32, 9.95
22, 64, 9.81
22, 128, 12.09
22, 256, 12.15
22, 512, 13.03
22, 1024, 14.70
22, 2048, 18.71
22, 4096, 24.08
22, 8192, 34.55
22, 16384, 53.74
22, 32768, 82.39
22, 65536, 137.68
22, 131072, 265.23
22, 262144, 388.83
22, 524288, 1222.87
22, 1048576, 3174.67
24, 2, 10.03
24, 4, 10.15
24, 8, 10.07
24, 16, 10.05
24, 32, 11.44
24, 64, 11.02
24, 128, 13.63
24, 256, 14.05
24, 512, 14.95
24, 1024, 16.63
24, 2048, 21.21
24, 4096, 26.97
24, 8192, 38.98
24, 16384, 59.47
24, 32768, 93.74
24, 65536, 161.22
24, 131072, 297.36
24, 262144, 439.03
24, 524288, 1405.58
24, 1048576, 3496.88
26, 2, 10.53
26, 4, 10.50
26, 8, 10.65
26, 16, 10.64
26, 32, 12.00
26, 64, 11.81
26, 128, 14.96
26, 256, 15.07
26, 512, 16.22
26, 1024, 18.48
26, 2048, 23.61
26, 4096, 30.53
26, 8192, 43.82
26, 16384, 64.82
26, 32768, 104.22
26, 65536, 179.78
26, 131072, 323.02
26, 262144, 488.74
26, 524288, 1448.23
26, 1048576, 3711.29
28, 2, 11.75
28, 4, 11.89
28, 8, 12.27
28, 16, 11.55
28, 32, 13.46
28, 64, 13.08
28, 128, 16.44
28, 256, 16.45
28, 512, 17.83
28, 1024, 20.25
28, 2048, 26.04
28, 4096, 33.66
28, 8192, 48.13
28, 16384, 72.01
28, 32768, 114.11
28, 65536, 194.25
28, 131072, 352.11
28, 262144, 539.66
28, 524288, 1523.70
28, 1048576, 3907.08
30, 2, 13.43
30, 4, 13.36
30, 8, 13.38
30, 16, 13.36
30, 32, 15.37
30, 64, 15.09
30, 128, 18.34
30, 256, 18.60
30, 512, 20.24
30, 1024, 22.55
30, 2048, 28.61
30, 4096, 36.64
30, 8192, 52.46
30, 16384, 80.02
30, 32768, 122.58
30, 65536, 210.70
30, 131072, 385.59
30, 262144, 566.91
30, 524288, 1631.26
30, 1048576, 4201.48
32, 2, 14.50
32, 4, 14.48
32, 8, 14.87
32, 16, 14.89
32, 32, 16.77
32, 64, 16.36
32, 128, 19.84
32, 256, 20.37
32, 512, 22.09
32, 1024, 24.55
32, 2048, 31.73
32, 4096, 41.12
32, 8192, 58.80
32, 16384, 89.90
32, 32768, 136.66
32, 65536, 236.09
32, 131072, 444.08
32, 262144, 612.93
32, 524288, 1710.84
32, 1048576, 4390.84
34, 2, 17.13
34, 4, 17.77
34, 8, 17.51
34, 16, 17.75
34, 32, 19.49
34, 64, 19.08
34, 128, 23.30
34, 256, 24.51
34, 512, 25.55
34, 1024, 28.32
34, 2048, 37.07
34, 4096, 47.51
34, 8192, 66.12
34, 16384, 98.51
34, 32768, 148.20
34, 65536, 255.56
34, 131072, 480.14
34, 262144, 651.66
34, 524288, 1819.62
slurmstepd: error: *** JOB 375584 ON thin001 CANCELLED AT 2024-02-28T01:33:50 DUE TO TIME LIMIT ***
--------------------------------------------------------------------------
ORTE has lost communication with a remote daemon.

  HNP daemon   : [[17563,0],0] on node thin001
  Remote daemon: [[17563,0],1] on node thin010

This is usually due to either a failure of the TCP network
connection to the node, or possibly an internal failure of
the daemon itself. We cannot recover from this failure, and
therefore will terminate the job.
--------------------------------------------------------------------------
