2, 2, 0.18
2, 4, 0.18
2, 8, 0.19
2, 16, 0.18
2, 32, 0.23
2, 64, 0.22
2, 128, 0.30
2, 256, 0.31
2, 512, 0.34
2, 1024, 0.39
2, 2048, 0.52
2, 4096, 0.82
2, 8192, 1.31
2, 16384, 2.44
2, 32768, 4.27
2, 65536, 8.11
2, 131072, 17.36
2, 262144, 20.23
2, 524288, 47.21
2, 1048576, 118.95
4, 2, 0.38
4, 4, 0.38
4, 8, 0.38
4, 16, 0.40
4, 32, 0.41
4, 64, 0.45
4, 128, 0.53
4, 256, 0.58
4, 512, 0.66
4, 1024, 0.56
4, 2048, 0.70
4, 4096, 1.05
4, 8192, 2.70
4, 16384, 4.72
4, 32768, 6.46
4, 65536, 11.52
4, 131072, 21.81
4, 262144, 52.31
4, 524288, 115.14
4, 1048576, 240.45
6, 2, 0.43
6, 4, 0.40
6, 8, 0.42
6, 16, 0.40
6, 32, 0.44
6, 64, 0.48
6, 128, 0.55
6, 256, 0.62
6, 512, 0.69
6, 1024, 0.64
6, 2048, 0.81
6, 4096, 1.24
6, 8192, 2.96
6, 16384, 5.23
6, 32768, 7.38
6, 65536, 13.11
6, 131072, 25.14
6, 262144, 87.49
6, 524288, 191.40
6, 1048576, 432.62
8, 2, 0.49
8, 4, 0.49
8, 8, 0.50
8, 16, 0.50
8, 32, 0.57
8, 64, 0.58
8, 128, 0.69
8, 256, 0.79
8, 512, 0.91
8, 1024, 1.13
8, 2048, 1.54
8, 4096, 2.45
8, 8192, 3.84
8, 16384, 6.64
8, 32768, 11.80
8, 65536, 23.41
8, 131072, 50.16
8, 262144, 112.33
8, 524288, 236.10
8, 1048576, 674.55
10, 2, 0.45
10, 4, 0.43
10, 8, 0.46
10, 16, 0.46
10, 32, 0.51
10, 64, 0.53
10, 128, 0.71
10, 256, 0.73
10, 512, 0.81
10, 1024, 1.01
10, 2048, 1.48
10, 4096, 2.33
10, 8192, 3.78
10, 16384, 6.57
10, 32768, 11.74
10, 65536, 22.67
10, 131072, 59.08
10, 262144, 129.00
10, 524288, 283.59
10, 1048576, 903.48
12, 2, 0.44
12, 4, 0.43
12, 8, 0.48
12, 16, 0.47
12, 32, 0.55
12, 64, 0.52
12, 128, 0.68
12, 256, 0.78
12, 512, 0.87
