Processes,Size,Latency
2,2,0.21
2,4,0.19
2,8,0.20
2,16,0.21
2,32,0.25
2,64,0.27
2,128,0.32
2,256,0.34
2,512,0.34
2,1024,0.44
2,2048,0.55
2,4096,0.85
2,8192,1.35
2,16384,3.16
2,32768,5.30
2,65536,7.05
2,131072,9.96
2,262144,15.90
2,524288,29.76
2,1048576,66.67
4,2,0.20
4,4,0.21
4,8,0.20
4,16,0.21
4,32,0.29
4,64,0.26
4,128,0.44
4,256,0.49
4,512,0.54
4,1024,0.73
4,2048,1.05
4,4096,1.66
4,8192,2.56
4,16384,5.59
4,32768,8.51
4,65536,13.75
4,131072,25.86
4,262144,45.81
4,524288,106.44
4,1048576,210.49
6,2,0.38
6,4,0.37
6,8,0.38
6,16,0.38
6,32,0.49
6,64,0.46
6,128,0.68
6,256,0.76
6,512,0.78
6,1024,1.09
6,2048,1.47
6,4096,2.25
6,8192,3.61
6,16384,7.97
6,32768,10.26
6,65536,22.69
6,131072,41.90
6,262144,83.33
6,524288,168.83
6,1048576,342.27
8,2,0.60
8,4,0.59
8,8,0.57
8,16,0.57
8,32,0.72
8,64,0.74
8,128,1.21
8,256,1.21
8,512,1.23
8,1024,1.53
8,2048,2.28
8,4096,3.08
8,8192,4.72
8,16384,9.42
8,32768,16.40
8,65536,30.16
8,131072,59.06
8,262144,100.65
8,524288,239.74
8,1048576,427.62
10,2,0.79
10,4,0.84
10,8,0.78
10,16,0.82
10,32,0.89
10,64,0.89
10,128,1.38
10,256,1.40
10,512,1.48
10,1024,1.85
10,2048,2.37
10,4096,3.66
10,8192,5.16
10,16384,10.63
10,32768,17.82
10,65536,33.38
10,131072,65.42
10,262144,111.19
10,524288,250.13
10,1048576,440.42
12,2,0.71
12,4,0.73
12,8,0.73
12,16,0.71
12,32,0.88
12,64,0.87
12,128,1.30
12,256,1.39
12,512,1.41
12,1024,1.83
12,2048,2.39
12,4096,3.50
12,8192,5.34
12,16384,11.18
12,32768,19.04
12,65536,36.88
12,131072,71.90
12,262144,144.02
12,524288,280.90
12,1048576,536.56
14,2,0.84
14,4,0.81
14,8,0.81
14,16,0.81
14,32,0.94
14,64,0.95
14,128,1.43
14,256,1.47
14,512,1.58
14,1024,2.04
14,2048,2.85
14,4096,4.28
14,8192,6.45
14,16384,13.51
14,32768,22.91
14,65536,46.13
14,131072,91.28
14,262144,184.61
14,524288,331.36
14,1048576,674.94
16,2,1.22
16,4,1.17
16,8,1.16
16,16,1.23
16,32,1.39
16,64,1.47
16,128,2.24
16,256,2.28
16,512,2.46
16,1024,2.88
16,2048,3.76
16,4096,5.31
16,8192,7.73
16,16384,14.94
16,32768,25.60
16,65536,47.34
16,131072,97.54
16,262144,191.81
16,524288,382.27
16,1048576,713.19
18,2,2.25
18,4,2.24
18,8,2.27
18,16,2.43
18,32,2.54
18,64,2.49
18,128,3.67
18,256,3.76
18,512,3.98
18,1024,4.64
18,2048,5.82
18,4096,7.72
18,8192,11.34
18,16384,18.68
18,32768,30.61
18,65536,58.24
18,131072,109.84
18,262144,201.27
18,524288,432.66
18,1048576,799.29
20,2,2.03
20,4,2.01
20,8,2.04
20,16,2.30
20,32,2.26
20,64,2.36
20,128,3.48
20,256,3.52
20,512,3.79
20,1024,4.47
20,2048,5.67
20,4096,7.65
20,8192,10.86
20,16384,17.96
20,32768,30.26
20,65536,57.78
20,131072,115.35
20,262144,231.58
20,524288,445.44
20,1048576,753.19
22,2,1.94
22,4,1.93
22,8,1.90
22,16,1.98
22,32,2.15
22,64,2.17
22,128,3.28
22,256,3.43
22,512,3.56
22,1024,4.37
22,2048,5.56
22,4096,7.53
22,8192,10.99
22,16384,18.86
22,32768,28.98
22,65536,59.27
22,131072,119.34
22,262144,225.31
22,524288,425.20
22,1048576,835.07
24,2,1.78
24,4,1.74
24,8,1.72
24,16,1.91
24,32,2.08
24,64,1.98
24,128,3.18
24,256,3.34
24,512,3.48
24,1024,4.21
24,2048,5.41
24,4096,7.38
24,8192,10.86
24,16384,18.65
24,32768,31.66
24,65536,58.92
24,131072,120.18
24,262144,242.85
24,524288,475.28
24,1048576,861.44
26,2,1.49
26,4,1.45
26,8,1.69
26,16,1.50
26,32,1.70
26,64,1.83
26,128,2.66
26,256,2.79
26,512,2.96
26,1024,3.79
26,2048,5.11
26,4096,7.27
26,8192,10.84
26,16384,18.64
26,32768,30.64
26,65536,59.49
26,131072,119.31
26,262144,237.11
26,524288,472.18
26,1048576,903.49
28,2,1.43
28,4,1.46
28,8,1.58
28,16,1.47
28,32,1.78
28,64,1.78
28,128,2.68
28,256,2.73
28,512,2.96
28,1024,3.73
28,2048,5.08
28,4096,7.20
28,8192,10.69
28,16384,19.77
28,32768,30.50
28,65536,58.54
28,131072,118.42
28,262144,248.65
28,524288,480.75
28,1048576,909.76
30,2,1.45
30,4,1.54
30,8,1.41
30,16,1.42
30,32,1.73
30,64,1.87
30,128,2.53
30,256,2.75
30,512,2.98
30,1024,3.73
30,2048,5.03
30,4096,7.17
30,8192,11.08
30,16384,19.06
30,32768,31.89
30,65536,56.93
30,131072,120.35
30,262144,248.74
30,524288,427.54
30,1048576,915.23
32,2,1.92
32,4,2.00
32,8,2.27
32,16,1.95
32,32,2.18
32,64,2.35
32,128,3.19
32,256,3.83
32,512,3.97
32,1024,4.56
32,2048,5.96
32,4096,8.37
32,8192,12.37
32,16384,20.42
32,32768,31.48
32,65536,62.38
32,131072,129.74
32,262144,249.16
32,524288,496.66
32,1048576,927.23
34,2,4.00
34,4,4.12
34,8,3.97
34,16,3.97
34,32,4.25
34,64,4.19
34,128,5.31
34,256,5.86
34,512,6.10
34,1024,6.76
34,2048,8.22
34,4096,10.67
34,8192,14.81
34,16384,20.32
34,32768,29.83
34,65536,51.79
34,131072,116.58
34,262144,236.94
34,524288,467.67
34,1048576,721.99
36,2,3.73
36,4,3.72
36,8,3.67
36,16,3.68
36,32,4.11
36,64,4.03
36,128,5.09
36,256,5.69
36,512,5.86
36,1024,6.56
36,2048,8.11
36,4096,10.71
36,8192,14.63
36,16384,19.77
36,32768,30.16
36,65536,51.27
36,131072,120.83
36,262144,237.78
36,524288,471.35
36,1048576,821.57
38,2,3.34
38,4,3.43
38,8,3.37
38,16,3.37
38,32,3.52
38,64,3.66
38,128,4.85
38,256,5.35
38,512,5.61
38,1024,6.33
38,2048,7.69
38,4096,10.28
38,8192,14.97
38,16384,20.17
38,32768,30.73
38,65536,52.81
38,131072,124.29
38,262144,251.80
38,524288,482.00
38,1048576,865.68
40,2,3.20
40,4,3.58
40,8,3.31
40,16,3.20
40,32,3.48
40,64,3.57
40,128,4.61
40,256,5.05
40,512,5.26
40,1024,6.01
40,2048,7.43
40,4096,10.15
40,8192,14.69
40,16384,20.39
40,32768,31.84
40,65536,53.93
40,131072,118.56
40,262144,220.31
40,524288,478.24
40,1048576,823.75
42,2,2.95
42,4,3.13
42,8,2.92
42,16,3.03
42,32,3.32
42,64,3.22
42,128,4.20
42,256,4.83
42,512,5.03
42,1024,5.65
42,2048,7.18
42,4096,9.93
42,8192,14.19
42,16384,20.98
42,32768,32.44
42,65536,53.13
42,131072,126.85
42,262144,242.03
42,524288,431.66
42,1048576,755.74
44,2,2.86
44,4,3.09
44,8,2.88
44,16,2.84
44,32,3.19
44,64,3.21
44,128,4.26
44,256,4.66
44,512,4.90
44,1024,5.60
44,2048,7.29
44,4096,10.05
44,8192,14.42
44,16384,21.08
44,32768,33.62
44,65536,57.55
44,131072,126.03
44,262144,248.52
44,524288,498.90
44,1048576,909.83
46,2,2.84
46,4,2.92
46,8,2.85
46,16,2.84
46,32,3.19
46,64,3.28
46,128,4.31
46,256,4.59
46,512,4.85
46,1024,5.77
46,2048,7.46
46,4096,10.10
46,8192,14.69
46,16384,21.47
46,32768,33.52
46,65536,58.10
46,131072,122.39
46,262144,251.74
46,524288,488.89
46,1048576,903.12
48,2,3.09
48,4,2.88
48,8,2.92
48,16,2.87
48,32,3.22
48,64,3.29
48,128,4.49
48,256,4.84
48,512,5.20
48,1024,5.81
48,2048,7.74
48,4096,10.72
48,8192,15.47
48,16384,21.69
48,32768,33.90
48,65536,59.65
48,131072,127.64
48,262144,255.76
48,524288,497.74
48,1048576,905.76
