Processes,Size,Latency
2,2,0.30
2,4,0.29
2,8,0.27
2,16,0.28
2,32,0.30
2,64,0.32
2,128,0.35
2,256,0.51
2,512,0.50
2,1024,0.60
2,2048,0.67
2,4096,0.92
2,8192,1.41
2,16384,2.36
2,32768,4.21
2,65536,7.76
2,131072,14.58
2,262144,29.09
2,524288,32.08
2,1048576,64.45
4,2,0.51
4,4,0.52
4,8,0.51
4,16,0.50
4,32,0.50
4,64,0.64
4,128,0.62
4,256,0.94
4,512,0.97
4,1024,1.06
4,2048,1.34
4,4096,1.86
4,8192,3.01
4,16384,4.74
4,32768,7.84
4,65536,13.96
4,131072,24.76
4,262144,46.88
4,524288,83.27
4,1048576,155.78
6,2,0.70
6,4,0.71
6,8,0.70
6,16,0.70
6,32,0.69
6,64,0.86
6,128,0.86
6,256,1.25
6,512,1.35
6,1024,1.47
6,2048,1.85
6,4096,2.72
6,8192,3.98
6,16384,6.27
6,32768,9.75
6,65536,17.19
6,131072,31.67
6,262144,61.10
6,524288,125.17
6,1048576,245.50
8,2,0.92
8,4,0.92
8,8,0.91
8,16,0.87
8,32,0.90
8,64,1.14
8,128,1.11
8,256,1.56
8,512,1.76
8,1024,1.79
8,2048,2.19
8,4096,3.16
8,8192,4.60
8,16384,7.36
8,32768,11.33
8,65536,20.25
8,131072,37.24
8,262144,68.12
8,524288,147.11
8,1048576,296.30
10,2,1.36
10,4,1.34
10,8,1.40
10,16,1.42
10,32,1.35
10,64,1.63
10,128,1.94
10,256,2.08
10,512,2.14
10,1024,2.21
10,2048,2.77
10,4096,3.86
10,8192,5.41
10,16384,8.33
10,32768,12.83
10,65536,22.20
10,131072,41.20
10,262144,75.26
10,524288,175.06
10,1048576,344.31
12,2,1.22
12,4,1.30
12,8,1.31
12,16,1.23
12,32,1.21
12,64,1.47
12,128,1.57
12,256,1.99
12,512,2.03
12,1024,2.18
12,2048,2.78
12,4096,4.02
12,8192,5.62
12,16384,8.79
12,32768,13.71
12,65536,24.02
12,131072,44.10
12,262144,83.88
12,524288,179.44
12,1048576,349.37
14,2,1.40
14,4,1.37
14,8,1.44
14,16,1.34
14,32,1.53
14,64,1.83
14,128,1.73
14,256,2.49
14,512,2.61
14,1024,2.77
14,2048,3.45
14,4096,4.95
14,8192,6.77
14,16384,10.43
14,32768,17.61
14,65536,31.26
14,131072,57.23
14,262144,109.72
14,524288,258.54
14,1048576,507.52
16,2,1.69
16,4,1.69
16,8,1.63
16,16,1.64
16,32,1.76
16,64,2.07
16,128,2.04
16,256,2.90
16,512,3.01
16,1024,3.27
16,2048,3.84
16,4096,5.42
16,8192,7.49
16,16384,11.47
16,32768,19.11
16,65536,33.46
16,131072,61.12
16,262144,116.48
16,524288,241.52
16,1048576,474.03
18,2,2.88
18,4,2.79
