Processes,Size,Latency
2,2,0.18
2,4,0.18
2,8,0.17
2,16,0.18
2,32,0.22
2,64,0.27
2,128,0.31
2,256,0.32
2,512,0.37
2,1024,0.42
2,2048,0.53
2,4096,0.84
2,8192,1.33
2,16384,3.14
2,32768,5.23
2,65536,6.83
2,131072,9.77
2,262144,15.49
2,524288,28.64
2,1048576,64.18
4,2,0.20
4,4,0.19
4,8,0.20
4,16,0.21
4,32,0.26
4,64,0.29
4,128,0.43
4,256,0.47
4,512,0.52
4,1024,0.74
4,2048,1.02
4,4096,1.65
4,8192,2.55
4,16384,5.50
4,32768,8.91
4,65536,13.63
4,131072,27.17
4,262144,50.20
4,524288,109.78
4,1048576,217.21
6,2,0.32
6,4,0.31
6,8,0.34
6,16,0.32
6,32,0.42
6,64,0.42
6,128,0.67
6,256,0.73
6,512,0.78
6,1024,1.07
6,2048,1.51
6,4096,2.37
6,8192,3.73
6,16384,6.56
6,32768,11.44
6,65536,22.39
6,131072,41.95
6,262144,84.07
6,524288,174.39
6,1048576,286.99
8,2,0.67
8,4,0.70
8,8,0.64
8,16,0.68
8,32,0.87
8,64,0.79
8,128,1.33
8,256,1.36
8,512,1.39
8,1024,1.76
8,2048,2.43
8,4096,3.43
8,8192,5.03
8,16384,8.29
8,32768,14.20
8,65536,28.30
8,131072,56.33
8,262144,102.45
8,524288,227.02
8,1048576,388.69
10,2,0.87
10,4,0.86
10,8,0.91
10,16,0.86
10,32,1.07
10,64,1.01
10,128,1.58
10,256,1.60
10,512,1.72
10,1024,2.27
10,2048,2.85
10,4096,4.20
10,8192,6.06
10,16384,10.03
10,32768,18.52
10,65536,35.45
10,131072,69.91
10,262144,141.22
10,524288,281.55
10,1048576,541.51
12,2,0.94
12,4,0.88
12,8,0.94
12,16,0.93
12,32,1.14
12,64,1.06
12,128,1.81
12,256,1.95
12,512,1.77
12,1024,2.53
12,2048,3.25
12,4096,4.79
12,8192,7.03
12,16384,11.45
12,32768,20.73
12,65536,42.08
12,131072,84.33
12,262144,165.53
12,524288,327.68
12,1048576,636.88
14,2,0.95
14,4,0.94
14,8,0.96
14,16,0.97
14,32,1.21
14,64,1.08
14,128,2.15
14,256,2.17
14,512,2.20
14,1024,3.07
14,2048,3.98
14,4096,5.77
14,8192,8.58
