2, 2, 0.16
2, 4, 0.15
2, 8, 0.15
2, 16, 0.15
2, 32, 0.16
2, 64, 0.15
2, 128, 0.23
2, 256, 0.24
2, 512, 0.27
2, 1024, 0.30
2, 2048, 0.34
2, 4096, 0.42
2, 8192, 0.57
2, 16384, 3.69
2, 32768, 4.31
2, 65536, 5.72
2, 131072, 10.03
2, 262144, 20.47
2, 524288, 43.13
2, 1048576, 83.29
4, 2, 0.16
4, 4, 0.16
4, 8, 0.16
4, 16, 0.16
4, 32, 0.16
4, 64, 0.16
4, 128, 0.27
4, 256, 0.31
4, 512, 0.35
4, 1024, 0.38
4, 2048, 0.49
4, 4096, 0.73
4, 8192, 1.11
4, 16384, 4.11
4, 32768, 5.09
4, 65536, 7.89
4, 131072, 14.58
4, 262144, 36.49
4, 524288, 76.28
4, 1048576, 154.23
6, 2, 0.33
6, 4, 0.34
6, 8, 0.33
6, 16, 0.34
6, 32, 0.34
6, 64, 0.38
6, 128, 0.59
6, 256, 0.62
6, 512, 0.69
6, 1024, 0.78
6, 2048, 1.11
6, 4096, 1.61
6, 8192, 2.45
6, 16384, 6.28
6, 32768, 10.76
6, 65536, 19.72
6, 131072, 38.63
6, 262144, 91.36
6, 524288, 205.79
6, 1048576, 397.34
8, 2, 0.86
8, 4, 0.84
8, 8, 0.89
8, 16, 0.86
8, 32, 0.91
8, 64, 0.94
8, 128, 1.33
8, 256, 1.30
8, 512, 1.46
8, 1024, 1.58
8, 2048, 2.02
8, 4096, 2.80
8, 8192, 3.84
8, 16384, 7.96
8, 32768, 12.08
8, 65536, 24.69
8, 131072, 51.01
8, 262144, 99.33
8, 524288, 202.19
8, 1048576, 422.96
10, 2, 1.25
10, 4, 1.24
10, 8, 1.22
10, 16, 1.20
10, 32, 1.40
10, 64, 1.25
10, 128, 1.70
10, 256, 1.75
10, 512, 1.89
10, 1024, 1.86
10, 2048, 2.38
10, 4096, 3.07
10, 8192, 4.89
10, 16384, 10.57
10, 32768, 16.13
10, 65536, 29.03
10, 131072, 55.37
10, 262144, 111.40
10, 524288, 257.50
10, 1048576, 506.92
12, 2, 1.18
12, 4, 1.23
12, 8, 1.14
12, 16, 1.14
12, 32, 1.24
12, 64, 1.25
12, 128, 1.83
12, 256, 1.84
12, 512, 2.06
12, 1024, 2.10
12, 2048, 2.72
12, 4096, 3.66
12, 8192, 5.63
12, 16384, 12.65
12, 32768, 19.78
12, 65536, 34.89
12, 131072, 66.45
12, 262144, 158.94
12, 524288, 294.16
12, 1048576, 588.43
14, 2, 1.17
14, 4, 1.18
14, 8, 1.50
14, 16, 1.16
14, 32, 1.33
14, 64, 1.26
14, 128, 1.75
14, 256, 1.87
14, 512, 1.94
14, 1024, 2.05
14, 2048, 2.77
14, 4096, 3.77
14, 8192, 6.05
14, 16384, 13.30
14, 32768, 21.66
14, 65536, 39.62
14, 131072, 75.83
14, 262144, 134.19
14, 524288, 360.11
14, 1048576, 645.75
16, 2, 6.26
16, 4, 1.25
16, 8, 1.19
16, 16, 1.20
16, 32, 1.33
16, 64, 1.28
16, 128, 1.90
16, 256, 1.98
16, 512, 2.28
16, 1024, 2.27
16, 2048, 3.01
16, 4096, 4.06
16, 8192, 5.91
16, 16384, 15.23
16, 32768, 25.67
16, 65536, 45.37
16, 131072, 87.15
16, 262144, 172.69
16, 524288, 376.11
16, 1048576, 780.12
18, 2, 1.81
18, 4, 1.79
18, 8, 1.84
18, 16, 1.80
18, 32, 2.01
18, 64, 2.03
18, 128, 2.65
18, 256, 2.72
18, 512, 2.92
18, 1024, 3.07
18, 2048, 3.87
18, 4096, 5.15
18, 8192, 8.05
18, 16384, 19.78
18, 32768, 29.84
18, 65536, 55.33
18, 131072, 106.60
18, 262144, 204.47
18, 524288, 436.96
18, 1048576, 835.96
20, 2, 1.79
20, 4, 2.12
20, 8, 1.83
20, 16, 1.80
20, 32, 2.07
20, 64, 2.10
20, 128, 2.61
20, 256, 2.73
20, 512, 3.02
20, 1024, 3.20
20, 2048, 4.04
20, 4096, 5.22
20, 8192, 8.29
20, 16384, 18.62
20, 32768, 29.08
20, 65536, 52.20
20, 131072, 99.44
20, 262144, 193.04
20, 524288, 409.70
20, 1048576, 845.58
22, 2, 1.87
22, 4, 2.24
22, 8, 2.10
22, 16, 1.81
22, 32, 2.09
22, 64, 2.06
22, 128, 2.78
22, 256, 2.72
22, 512, 3.01
22, 1024, 3.14
22, 2048, 4.04
22, 4096, 5.30
22, 8192, 8.41
22, 16384, 19.65
22, 32768, 29.77
22, 65536, 54.03
22, 131072, 101.69
22, 262144, 213.18
22, 524288, 431.72
22, 1048576, 824.08
24, 2, 2.21
24, 4, 1.91
24, 8, 1.87
24, 16, 1.94
24, 32, 2.14
24, 64, 2.10
24, 128, 2.84
24, 256, 2.96
24, 512, 3.09
24, 1024, 3.34
24, 2048, 4.37
24, 4096, 5.78
24, 8192, 9.11
24, 16384, 20.95
24, 32768, 32.99
24, 65536, 59.12
24, 131072, 112.48
24, 262144, 232.41
24, 524288, 452.52
24, 1048576, 887.19
26, 2, 2.46
26, 4, 1.87
26, 8, 1.92
26, 16, 1.92
26, 32, 2.09
26, 64, 2.13
26, 128, 2.69
26, 256, 2.91
26, 512, 2.99
26, 1024, 3.16
26, 2048, 4.10
26, 4096, 5.30
26, 8192, 8.24
26, 16384, 20.47
26, 32768, 32.67
26, 65536, 58.13
26, 131072, 109.55
26, 262144, 230.74
26, 524288, 457.79
26, 1048576, 874.48
28, 2, 2.20
28, 4, 2.30
28, 8, 2.09
28, 16, 1.91
28, 32, 2.30
28, 64, 2.24
28, 128, 2.81
28, 256, 2.88
28, 512, 3.12
28, 1024, 3.28
28, 2048, 4.34
