Processes,Size,Latency
2,2,0.21
2,4,0.20
2,8,0.20
2,16,0.20
2,32,0.26
2,64,0.26
2,128,0.31
2,256,0.34
2,512,0.35
2,1024,0.42
2,2048,0.52
2,4096,0.84
2,8192,1.35
2,16384,3.07
2,32768,5.16
2,65536,6.86
2,131072,9.73
2,262144,15.36
2,524288,34.13
2,1048576,62.57
4,2,0.32
4,4,0.33
4,8,0.33
4,16,0.32
4,32,0.38
4,64,0.37
4,128,0.50
4,256,0.55
4,512,0.62
4,1024,0.83
4,2048,1.14
4,4096,1.74
4,8192,2.57
4,16384,5.36
4,32768,8.97
4,65536,14.17
4,131072,24.33
4,262144,51.43
4,524288,106.86
4,1048576,237.07
6,2,0.52
6,4,0.49
6,8,0.50
6,16,0.48
6,32,0.60
6,64,0.53
6,128,0.83
6,256,0.85
6,512,0.93
6,1024,1.19
6,2048,1.56
6,4096,2.43
6,8192,3.65
6,16384,6.94
6,32768,11.96
6,65536,21.16
6,131072,43.12
6,262144,84.52
6,524288,168.24
6,1048576,413.27
8,2,0.56
8,4,0.58
8,8,0.68
8,16,0.70
8,32,0.85
8,64,0.69
8,128,1.13
8,256,1.18
8,512,1.25
8,1024,1.51
8,2048,2.28
8,4096,3.23
8,8192,4.75
8,16384,11.00
8,32768,14.86
8,65536,28.63
8,131072,56.20
8,262144,111.66
8,524288,225.70
8,1048576,382.85
10,2,0.76
10,4,0.82
10,8,0.90
10,16,0.89
10,32,1.05
10,64,0.92
10,128,1.36
10,256,1.37
10,512,1.65
10,1024,1.76
10,2048,2.35
10,4096,3.58
10,8192,5.40
10,16384,11.38
10,32768,17.78
10,65536,34.85
10,131072,70.44
10,262144,138.25
10,524288,276.05
10,1048576,472.85
12,2,0.70
12,4,0.74
12,8,0.95
12,16,0.90
12,32,1.12
12,64,0.85
12,128,1.29
12,256,1.37
12,512,1.56
12,1024,1.82
12,2048,2.39
12,4096,4.03
12,8192,5.93
12,16384,12.22
12,32768,21.19
12,65536,41.42
12,131072,81.93
12,262144,164.53
12,524288,327.93
12,1048576,632.88
14,2,0.83
14,4,0.81
14,8,0.96
14,16,0.91
14,32,1.11
14,64,0.95
14,128,1.46
14,256,1.53
14,512,1.58
14,1024,2.05
14,2048,2.83
14,4096,4.38
14,8192,6.94
14,16384,14.55
14,32768,28.09
14,65536,58.33
14,131072,118.66
14,262144,231.65
14,524288,426.80
14,1048576,844.22
16,2,1.23
16,4,1.20
16,8,1.22
16,16,1.19
16,32,1.38
16,64,1.60
16,128,2.26
16,256,2.31
16,512,2.46
16,1024,2.88
16,2048,3.76
16,4096,4.81
16,8192,7.41
16,16384,17.11
16,32768,28.92
16,65536,52.54
16,131072,103.30
16,262144,191.82
16,524288,423.52
16,1048576,519.72
18,2,2.23
18,4,2.25
18,8,2.30
18,16,2.27
18,32,2.48
18,64,2.42
18,128,3.61
18,256,3.80
18,512,3.90
18,1024,4.60
18,2048,5.83
18,4096,6.25
18,8192,8.99
18,16384,21.10
18,32768,36.45
18,65536,67.24
18,131072,128.59
18,262144,257.23
18,524288,501.38
18,1048576,855.99
20,2,2.02
20,4,2.08
20,8,2.03
20,16,2.49
20,32,2.24
20,64,2.29
20,128,3.51
20,256,3.62
20,512,3.80
20,1024,4.45
20,2048,5.62
20,4096,6.25
20,8192,9.40
20,16384,23.44
20,32768,40.86
20,65536,80.51
20,131072,154.81
20,262144,304.46
20,524288,572.71
20,1048576,905.94
22,2,1.84
22,4,1.85
22,8,1.85
22,16,2.00
22,32,2.13
22,64,2.09
22,128,3.26
22,256,3.38
22,512,3.63
22,1024,4.33
22,2048,5.45
22,4096,6.63
22,8192,9.82
22,16384,23.76
22,32768,40.53
22,65536,77.95
22,131072,152.28
22,262144,290.84
22,524288,581.60
22,1048576,873.92
24,2,1.73
24,4,1.72
24,8,1.73
24,16,1.99
24,32,2.09
24,64,2.06
24,128,3.17
24,256,3.24
24,512,3.45
24,1024,4.18
24,2048,5.35
24,4096,7.27
24,8192,10.62
24,16384,24.17
24,32768,42.47
24,65536,81.57
24,131072,155.68
24,262144,290.06
24,524288,623.08
24,1048576,803.11
26,2,1.45
26,4,1.46
26,8,1.83
26,16,1.48
26,32,1.77
26,64,1.72
26,128,2.66
26,256,2.74
26,512,2.91
26,1024,3.76
26,2048,5.04
26,4096,7.14
26,8192,10.64
26,16384,23.70
26,32768,42.74
26,65536,80.71
26,131072,154.19
26,262144,301.18
26,524288,589.61
26,1048576,784.73
28,2,1.44
28,4,1.70
28,8,1.45
28,16,1.45
28,32,1.75
28,64,1.84
28,128,2.66
28,256,2.72
28,512,2.96
28,1024,3.74
28,2048,5.08
28,4096,6.89
28,8192,10.48
28,16384,24.31
28,32768,42.96
28,65536,79.61
28,131072,155.87
28,262144,280.39
28,524288,597.27
28,1048576,773.01
30,2,1.45
30,4,1.78
30,8,1.45
30,16,1.43
30,32,1.73
30,64,1.82
30,128,2.48
30,256,2.73
30,512,2.95
30,1024,3.69
30,2048,4.91
30,4096,7.26
30,8192,11.02
30,16384,25.22
30,32768,43.58
30,65536,80.86
30,131072,157.60
30,262144,319.74
30,524288,607.49
30,1048576,818.46
32,2,2.11
32,4,2.19
32,8,2.47
32,16,2.13
32,32,2.39
32,64,2.50
32,128,3.28
32,256,3.57
32,512,3.83
32,1024,4.54
32,2048,5.97
32,4096,8.25
32,8192,12.11
32,16384,21.30
32,32768,34.76
32,65536,65.25
32,131072,125.01
32,262144,248.95
32,524288,496.75
32,1048576,793.90
34,2,3.97
34,4,4.48
34,8,4.00
34,16,3.99
34,32,4.21
34,64,4.30
34,128,5.14
34,256,5.35
34,512,5.65
34,1024,6.42
34,2048,8.17
34,4096,10.72
34,8192,14.90
34,16384,20.52
34,32768,30.12
34,65536,51.11
34,131072,120.60
34,262144,241.09
34,524288,394.97
34,1048576,838.01
36,2,3.72
36,4,4.05
36,8,3.57
36,16,3.64
36,32,4.03
36,64,3.96
36,128,4.93
36,256,5.21
36,512,5.42
36,1024,6.20
36,2048,7.93
36,4096,10.43
36,8192,14.72
36,16384,19.74
36,32768,29.69
36,65536,50.83
36,131072,119.23
36,262144,203.24
36,524288,459.67
36,1048576,845.08
38,2,3.39
38,4,3.64
38,8,3.37
38,16,3.38
38,32,3.80
38,64,3.68
38,128,4.56
38,256,4.90
38,512,5.17
38,1024,5.82
38,2048,7.67
38,4096,10.27
38,8192,14.44
38,16384,20.15
38,32768,31.01
38,65536,52.40
38,131072,120.50
38,262144,196.34
38,524288,479.29
38,1048576,828.85
40,2,3.31
40,4,3.79
40,8,3.38
40,16,3.27
40,32,3.57
40,64,3.52
40,128,4.42
40,256,4.69
40,512,5.01
40,1024,5.74
40,2048,7.35
40,4096,9.96
40,8192,14.39
40,16384,21.15
40,32768,31.69
40,65536,54.13
40,131072,117.81
40,262144,243.39
40,524288,467.53
40,1048576,735.15
42,2,3.07
42,4,3.51
42,8,3.07
42,16,3.11
42,32,3.48
42,64,3.41
42,128,4.31
42,256,4.58
42,512,4.85
42,1024,5.50
42,2048,7.12
42,4096,9.63
42,8192,13.94
42,16384,20.35
42,32768,32.63
42,65536,56.00
42,131072,119.24
42,262144,241.65
42,524288,476.12
42,1048576,845.83
44,2,3.01
44,4,3.43
44,8,2.98
44,16,3.00
44,32,3.32
44,64,3.38
44,128,4.26
44,256,4.52
44,512,4.74
44,1024,5.55
44,2048,7.28
44,4096,9.93
44,8192,14.38
44,16384,20.83
44,32768,32.27
44,65536,58.02
44,131072,120.76
44,262144,242.32
44,524288,472.40
44,1048576,890.45
46,2,2.89
46,4,3.44
46,8,2.94
46,16,2.86
46,32,3.10
46,64,3.38
46,128,4.06
46,256,4.48
46,512,4.82
46,1024,5.59
46,2048,7.35
46,4096,10.23
46,8192,14.88
46,16384,20.71
46,32768,32.07
46,65536,57.06
46,131072,122.41
46,262144,239.78
46,524288,497.71
46,1048576,831.42
48,2,2.98
48,4,2.97
48,8,2.90
48,16,2.98
48,32,3.22
48,64,3.49
48,128,4.23
48,256,4.58
48,512,4.86
48,1024,5.68
48,2048,7.53
48,4096,10.46
48,8192,15.21
48,16384,21.38
48,32768,33.66
48,65536,59.45
48,131072,125.40
48,262144,249.39
48,524288,502.79
48,1048576,933.48
