Processes,Size,Latency
22,1048576,831.10
24,2,2.12
24,4,2.08
24,8,2.39
24,16,2.25
24,32,2.38
24,64,2.48
24,128,3.28
24,256,3.39
24,512,3.51
24,1024,4.19
24,2048,5.22
24,4096,7.60
24,8192,11.20
24,16384,24.86
24,32768,38.17
24,65536,66.46
24,131072,123.37
24,262144,246.38
24,524288,477.45
24,1048576,822.91
26,2,1.81
26,4,1.69
26,8,2.13
26,16,1.74
26,32,2.16
26,64,2.16
26,128,3.04
26,256,3.04
26,512,3.23
26,1024,3.98
26,2048,5.11
26,4096,7.48
26,8192,11.44
26,16384,25.29
26,32768,38.73
26,65536,71.28
26,131072,127.16
26,262144,230.06
26,524288,454.11
26,1048576,846.08
28,2,1.69
28,4,1.76
28,8,1.73
28,16,1.71
28,32,2.11
28,64,2.09
28,128,2.98
28,256,3.12
28,512,3.29
28,1024,3.99
28,2048,5.24
28,4096,7.73
28,8192,12.03
28,16384,25.45
28,32768,39.93
28,65536,69.25
28,131072,124.20
28,262144,231.10
28,524288,464.33
28,1048576,902.03
30,2,1.76
30,4,2.21
30,8,1.95
30,16,1.88
30,32,2.13
30,64,2.31
30,128,3.25
30,256,3.28
30,512,3.48
30,1024,4.20
30,2048,5.58
30,4096,8.31
30,8192,12.32
30,16384,26.01
30,32768,40.72
30,65536,71.90
30,131072,130.61
30,262144,248.90
30,524288,490.15
30,1048576,909.87
32,2,2.44
32,4,2.38
32,8,2.71
32,16,2.35
32,32,2.85
32,64,2.91
32,128,3.92
32,256,4.21
32,512,4.34
32,1024,5.14
32,2048,6.59
32,4096,9.33
32,8192,13.79
32,16384,27.93
32,32768,43.37
32,65536,74.45
32,131072,141.01
32,262144,273.73
32,524288,529.64
32,1048576,1045.20
34,2,4.01
34,4,3.98
34,8,3.98
34,16,4.00
34,32,4.32
34,64,4.28
34,128,5.41
34,256,5.67
34,512,5.88
34,1024,6.62
34,2048,8.00
34,4096,10.99
34,8192,15.56
34,16384,29.31
34,32768,45.06
34,65536,78.66
34,131072,154.33
34,262144,296.16
34,524288,573.12
34,1048576,1079.46
36,2,3.77
36,4,3.73
36,8,3.76
36,16,3.81
36,32,4.09
36,64,4.14
36,128,5.22
36,256,5.39
36,512,5.68
36,1024,6.47
36,2048,8.11
36,4096,10.74
36,8192,15.61
36,16384,30.13
36,32768,47.35
36,65536,84.14
36,131072,170.94
36,262144,325.80
36,524288,646.54
36,1048576,1217.96
38,2,4.06
38,4,3.58
38,8,3.65
38,16,3.54
38,32,4.00
38,64,3.91
38,128,4.99
38,256,5.07
38,512,5.50
38,1024,6.29
38,2048,7.77
38,4096,10.97
38,8192,16.38
38,16384,31.26
38,32768,50.01
38,65536,88.86
38,131072,193.11
38,262144,373.42
38,524288,730.84
38,1048576,1390.86
40,2,3.59
40,4,3.55
40,8,3.55
40,16,3.50
40,32,3.86
40,64,3.74
40,128,4.71
40,256,5.08
40,512,5.26
40,1024,6.24
40,2048,8.00
40,4096,10.96
40,8192,17.05
40,16384,33.07
40,32768,52.76
40,65536,92.84
40,131072,215.19
40,262144,419.76
40,524288,832.67
40,1048576,1576.53
42,2,3.31
42,4,3.28
42,8,3.31
42,16,3.28
42,32,3.74
42,64,3.73
42,128,4.68
42,256,4.93
42,512,5.21
42,1024,6.17
42,2048,7.87
42,4096,10.99
42,8192,17.00
42,16384,33.91
42,32768,55.12
42,65536,99.36
42,131072,222.62
42,262144,430.01
42,524288,838.22
42,1048576,1670.94
44,2,3.28
44,4,3.26
44,8,3.21
44,16,3.24
44,32,3.63
44,64,3.66
44,128,4.60
44,256,4.86
44,512,5.20
44,1024,6.20
44,2048,7.95
44,4096,11.22
44,8192,17.42
44,16384,34.86
44,32768,57.08
44,65536,102.61
44,131072,225.15
44,262144,439.90
44,524288,851.29
44,1048576,1683.34
46,2,3.25
46,4,3.31
46,8,3.32
46,16,3.30
46,32,3.67
46,64,3.79
46,128,4.90
46,256,5.12
46,512,5.46
46,1024,6.54
46,2048,8.28
46,4096,11.88
46,8192,17.85
46,16384,35.26
46,32768,56.68
46,65536,104.03
46,131072,225.34
46,262144,439.95
46,524288,865.96
46,1048576,1633.36
48,2,3.60
48,4,3.36
48,8,3.35
48,16,3.38
48,32,3.75
48,64,3.82
48,128,4.98
48,256,5.32
48,512,5.54
48,1024,6.67
48,2048,8.50
48,4096,12.16
48,8192,18.99
48,16384,36.21
48,32768,58.88
48,65536,105.09
48,131072,230.02
48,262144,451.44
48,524288,885.04
48,1048576,1706.43
