Processes,Size,Latency
2,1,0.40
4,1,0.36
6,1,0.68
8,1,1.00
10,1,1.34
12,1,1.58
14,1,1.32
16,1,1.51
18,1,2.19
20,1,2.15
22,1,2.20
24,1,2.31
26,1,2.42
28,1,2.53
30,1,2.38
32,1,3.03
34,1,4.86
36,1,5.31
38,1,4.66
40,1,4.86
42,1,5.51
44,1,4.74
46,1,5.51
48,1,6.06
