Processes,Size,Latency
2,1,0.21
4,1,0.26
6,1,0.35
8,1,0.81
10,1,0.91
12,1,0.89
14,1,1.02
16,1,1.17
18,1,2.29
20,1,2.40
22,1,2.25
24,1,2.21
26,1,2.15
28,1,2.12
30,1,2.10
32,1,2.52
34,1,4.66
36,1,4.64
38,1,4.28
40,1,4.30
42,1,4.18
44,1,3.67
46,1,3.82
48,1,4.19
