Processes,Size,Latency
36,2,0.67
36,4,1.16
36,8,0.74
36,16,0.73
36,32,0.92
36,64,0.98
36,128,1.10
36,256,1.24
36,512,1.48
36,1024,1.96
36,2048,2.90
36,4096,4.63
36,8192,7.93
36,16384,13.62
36,32768,24.68
36,65536,57.26
36,131072,123.49
36,262144,284.40
36,524288,727.54
36,1048576,3718.10
38,2,0.73
38,4,1.09
38,8,0.71
38,16,0.71
38,32,0.88
38,64,1.00
38,128,1.12
38,256,1.24
38,512,1.45
38,1024,1.91
38,2048,2.99
38,4096,4.65
38,8192,7.93
38,16384,13.68
38,32768,24.01
38,65536,56.61
38,131072,123.60
38,262144,280.92
38,524288,708.90
38,1048576,3703.82
40,2,0.67
40,4,1.28
40,8,0.73
40,16,0.75
40,32,1.18
40,64,1.02
40,128,1.12
40,256,1.22
40,512,1.49
40,1024,1.96
40,2048,2.87
40,4096,4.69
40,8192,7.91
40,16384,14.43
40,32768,29.13
40,65536,56.66
40,131072,123.68
40,262144,280.94
40,524288,710.95
40,1048576,3682.23
42,2,0.68
42,4,1.19
42,8,0.69
42,16,0.73
42,32,0.88
42,64,0.96
42,128,1.05
42,256,1.20
42,512,1.42
42,1024,1.90
42,2048,2.78
42,4096,4.55
42,8192,7.89
42,16384,13.83
42,32768,27.80
42,65536,58.26
42,131072,126.23
42,262144,290.92
42,524288,726.46
42,1048576,3700.81
44,2,0.68
44,4,0.71
44,8,0.73
44,16,0.75
44,32,0.91
44,64,0.98
44,128,1.10
44,256,1.21
44,512,1.47
44,1024,1.85
44,2048,2.74
44,4096,4.51
44,8192,7.85
44,16384,14.12
44,32768,27.49
44,65536,58.59
44,131072,135.51
44,262144,284.36
44,524288,699.74
44,1048576,3642.34
46,2,0.67
46,4,0.75
46,8,0.71
46,16,0.72
46,32,0.89
46,64,0.97
46,128,1.06
46,256,1.25
46,512,1.41
46,1024,1.86
46,2048,2.77
46,4096,4.53
46,8192,7.80
46,16384,14.18
46,32768,27.54
46,65536,58.75
46,131072,125.72
46,262144,286.62
46,524288,708.99
46,1048576,3664.41
48,2,0.72
48,4,0.77
48,8,0.76
48,16,0.77
48,32,0.97
48,64,1.03
48,128,1.24
48,256,1.26
48,512,1.52
48,1024,1.97
48,2048,2.89
48,4096,4.77
48,8192,8.34
48,16384,16.52
48,32768,29.74
48,65536,59.16
48,131072,126.86
48,262144,296.66
48,524288,706.62
48,1048576,3669.20
