Processes,Size,Latency
2,2,0.35
2,4,0.35
2,8,0.35
2,16,0.36
2,32,0.47
2,64,0.50
2,128,0.73
2,256,0.77
2,512,0.84
2,1024,0.92
2,2048,1.29
2,4096,2.07
2,8192,3.41
2,16384,6.24
2,32768,11.38
2,65536,21.72
2,131072,42.41
2,262144,22.15
2,524288,48.66
2,1048576,130.69
4,2,0.70
4,4,0.69
4,8,0.70
4,16,0.72
4,32,0.82
4,64,0.84
4,128,1.13
4,256,1.19
4,512,1.47
4,1024,0.94
4,2048,1.34
4,4096,2.27
4,8192,4.86
4,16384,8.31
4,32768,11.85
4,65536,22.69
4,131072,43.00
4,262144,55.14
4,524288,124.39
4,1048576,255.15
6,2,0.72
6,4,0.72
6,8,0.73
6,16,0.76
6,32,0.76
6,64,0.82
6,128,1.12
6,256,1.29
6,512,1.38
6,1024,1.00
6,2048,1.30
6,4096,2.14
6,8192,5.15
6,16384,8.82
6,32768,12.03
6,65536,23.36
6,131072,45.70
6,262144,102.19
6,524288,215.59
6,1048576,441.62
8,2,0.80
8,4,0.77
8,8,0.79
8,16,0.76
8,32,0.86
8,64,0.94
8,128,1.55
8,256,1.39
8,512,1.62
8,1024,1.87
8,2048,2.55
8,4096,3.86
8,8192,6.05
8,16384,10.54
8,32768,18.99
8,65536,35.63
8,131072,76.02
8,262144,117.37
8,524288,245.74
8,1048576,757.94
10,2,0.73
10,4,0.71
10,8,0.75
10,16,0.73
10,32,0.82
10,64,1.06
10,128,1.16
10,256,1.25
10,512,1.48
10,1024,1.75
10,2048,2.44
10,4096,3.76
10,8192,6.14
10,16384,10.57
10,32768,18.88
10,65536,36.45
10,131072,86.16
10,262144,136.72
10,524288,305.91
10,1048576,1010.46
12,2,0.78
12,4,0.76
12,8,0.78
12,16,0.81
12,32,0.92
12,64,0.94
12,128,1.28
12,256,1.31
12,512,1.53
12,1024,1.86
12,2048,2.59
12,4096,4.05
12,8192,6.70
12,16384,11.56
12,32768,20.52
12,65536,41.76
12,131072,89.98
12,262144,138.51
12,524288,350.15
12,1048576,1136.22
14,2,0.72
14,4,0.72
14,8,0.73
14,16,0.75
14,32,1.04
14,64,0.86
14,128,1.25
14,256,1.29
14,512,1.49
14,1024,1.87
14,2048,2.60
14,4096,4.23
14,8192,6.95
14,16384,12.08
14,32768,21.90
14,65536,43.60
14,131072,96.27
14,262144,149.99
14,524288,420.06
14,1048576,1251.73
16,2,0.82
16,4,0.81
16,8,0.83
16,16,0.88
16,32,1.27
16,64,0.98
16,128,1.44
16,256,1.51
16,512,1.81
16,1024,2.22
16,2048,2.97
16,4096,4.72
16,8192,7.76
16,16384,13.52
16,32768,25.45
16,65536,48.66
16,131072,102.96
16,262144,161.44
16,524288,514.01
16,1048576,1343.13
18,2,0.78
18,4,0.78
18,8,0.79
18,16,0.86
18,32,1.28
18,64,1.02
18,128,1.39
18,256,1.45
18,512,1.72
18,1024,2.11
18,2048,2.84
18,4096,4.63
18,8192,7.81
18,16384,13.46
18,32768,25.87
18,65536,49.01
18,131072,118.22
18,262144,188.97
18,524288,620.78
18,1048576,1598.80
20,2,0.83
20,4,0.79
20,8,0.81
20,16,0.83
20,32,1.41
20,64,1.02
20,128,1.36
20,256,1.42
20,512,1.72
20,1024,2.14
20,2048,2.92
20,4096,4.83
20,8192,8.04
20,16384,14.24
20,32768,27.48
20,65536,56.86
20,131072,123.15
20,262144,197.08
20,524288,656.56
20,1048576,1646.19
22,2,0.79
22,4,0.78
22,8,0.76
22,16,0.83
22,32,1.06
22,64,1.00
22,128,1.30
22,256,1.42
22,512,1.64
22,1024,2.12
22,2048,2.95
22,4096,4.95
22,8192,8.29
22,16384,14.78
22,32768,28.39
22,65536,58.23
22,131072,126.62
22,262144,209.70
22,524288,690.30
22,1048576,1675.22
24,2,0.78
24,4,0.80
24,8,0.81
24,16,0.86
24,32,1.18
24,64,1.06
24,128,1.37
24,256,1.44
24,512,1.74
24,1024,2.26
24,2048,3.11
24,4096,5.24
24,8192,8.95
24,16384,15.81
24,32768,31.80
24,65536,60.74
24,131072,132.50
24,262144,243.23
24,524288,766.82
24,1048576,1801.37
26,2,0.85
26,4,0.85
26,8,0.91
26,16,0.89
26,32,1.01
26,64,1.07
26,128,1.37
26,256,1.47
26,512,1.71
26,1024,2.20
26,2048,2.98
26,4096,4.94
26,8192,8.40
26,16384,15.43
26,32768,30.72
26,65536,60.46
26,131072,135.00
26,262144,252.56
26,524288,793.02
26,1048576,1813.12
28,2,0.95
28,4,1.33
28,8,0.96
28,16,0.99
28,32,1.10
28,64,1.20
28,128,1.55
28,256,1.64
28,512,1.87
28,1024,2.31
28,2048,3.21
28,4096,5.16
28,8192,8.43
28,16384,15.26
28,32768,30.25
28,65536,62.19
28,131072,131.35
28,262144,255.18
28,524288,764.49
28,1048576,1759.25
30,2,0.90
30,4,1.27
30,8,0.94
30,16,0.98
30,32,1.08
30,64,1.18
30,128,1.50
30,256,1.63
30,512,1.90
30,1024,2.33
30,2048,3.22
30,4096,5.24
30,8192,8.39
30,16384,14.96
30,32768,29.77
30,65536,61.24
30,131072,132.11
30,262144,258.72
30,524288,763.87
30,1048576,1757.07
32,2,1.06
32,4,1.18
32,8,1.21
32,16,1.10
32,32,1.34
32,64,1.40
32,128,1.72
32,256,1.81
32,512,2.15
32,1024,2.65
32,2048,3.55
32,4096,5.66
32,8192,9.24
32,16384,16.40
32,32768,31.62
32,65536,61.42
32,131072,131.42
32,262144,258.30
32,524288,749.17
32,1048576,3472.68
34,2,0.95
34,4,1.75
34,8,0.99
34,16,0.99
34,32,1.29
34,64,1.28
34,128,1.61
34,256,1.74
34,512,2.04
34,1024,2.45
34,2048,3.44
34,4096,5.40
34,8192,8.89
34,16384,15.93
34,32768,30.87
34,65536,60.14
34,131072,144.29
