Processes,Size,Latency
2,2,0.37
2,4,0.37
2,8,0.38
2,16,0.37
2,32,0.60
2,64,0.50
2,128,0.80
2,256,0.79
2,512,0.91
2,1024,1.04
2,2048,1.43
2,4096,2.04
2,8192,3.28
2,16384,3.66
2,32768,5.85
2,65536,7.42
2,131072,10.43
2,262144,15.99
2,524288,29.24
2,1048576,60.69
4,2,0.32
4,4,0.36
4,8,0.33
4,16,0.35
4,32,0.61
4,64,0.55
4,128,1.09
4,256,1.11
4,512,1.33
4,1024,1.67
4,2048,2.39
4,4096,3.72
4,8192,5.79
4,16384,9.02
4,32768,14.78
4,65536,21.65
4,131072,34.92
4,262144,76.16
4,524288,151.09
4,1048576,321.90
6,2,0.68
6,4,0.68
6,8,0.69
6,16,0.67
6,32,0.86
6,64,0.91
6,128,1.75
6,256,1.82
6,512,2.12
6,1024,2.65
6,2048,3.62
6,4096,5.37
6,8192,8.33
6,16384,13.40
6,32768,20.53
6,65536,38.60
6,131072,79.01
6,262144,155.15
6,524288,318.76
6,1048576,545.48
8,2,0.97
8,4,0.99
8,8,0.97
8,16,0.98
8,32,1.75
8,64,1.58
8,128,2.66
8,256,2.72
8,512,2.95
8,1024,3.78
8,2048,4.97
8,4096,7.03
8,8192,11.07
8,16384,14.05
8,32768,23.05
8,65536,41.97
8,131072,83.60
8,262144,165.82
8,524288,369.04
8,1048576,542.24
10,2,1.36
10,4,1.35
10,8,1.38
10,16,1.34
10,32,1.71
10,64,1.96
10,128,2.42
10,256,2.51
10,512,2.66
10,1024,3.35
10,2048,4.46
10,4096,6.25
10,8192,9.66
10,16384,19.29
10,32768,34.84
10,65536,64.41
10,131072,126.84
10,262144,253.33
10,524288,473.13
10,1048576,809.29
12,2,1.61
12,4,1.56
12,8,1.61
12,16,2.04
12,32,2.09
12,64,1.93
12,128,2.97
12,256,3.12
12,512,3.48
12,1024,4.36
12,2048,5.59
12,4096,7.96
12,8192,12.25
12,16384,24.55
12,32768,38.63
12,65536,70.19
12,131072,143.34
12,262144,268.76
12,524288,557.26
12,1048576,1016.97
14,2,1.32
14,4,1.37
14,8,1.32
14,16,1.56
14,32,1.90
14,64,1.70
14,128,3.09
14,256,3.26
14,512,3.67
14,1024,4.76
14,2048,6.14
14,4096,8.84
14,8192,14.05
14,16384,26.09
14,32768,42.98
14,65536,83.00
14,131072,168.41
14,262144,306.59
14,524288,630.50
14,1048576,1052.60
16,2,1.54
16,4,1.57
16,8,1.53
16,16,1.51
16,32,2.43
16,64,2.23
16,128,3.91
16,256,4.06
16,512,4.49
16,1024,5.53
16,2048,7.11
16,4096,10.10
16,8192,16.08
16,16384,27.21
16,32768,43.94
16,65536,79.43
16,131072,155.04
16,262144,283.35
16,524288,568.31
16,1048576,1032.12
18,2,2.19
18,4,2.15
18,8,2.26
18,16,2.25
18,32,2.74
18,64,2.61
18,128,3.88
18,256,4.02
18,512,4.42
18,1024,5.38
18,2048,6.99
18,4096,9.71
18,8192,15.01
18,16384,30.12
18,32768,52.81
18,65536,97.88
18,131072,180.75
18,262144,341.27
18,524288,698.53
18,1048576,1217.83
20,2,2.17
20,4,2.13
20,8,2.36
20,16,2.15
20,32,2.89
20,64,2.67
20,128,4.32
20,256,4.46
20,512,4.95
20,1024,6.16
20,2048,7.79
20,4096,11.18
