Processes,Size,Latency
2,2,0.28
2,4,0.28
2,8,0.28
2,16,0.28
2,32,0.28
2,64,0.37
2,128,0.33
2,256,0.50
2,512,0.50
2,1024,0.59
2,2048,0.68
2,4096,0.92
2,8192,1.42
2,16384,2.39
2,32768,4.25
2,65536,8.12
2,131072,14.78
2,262144,28.49
2,524288,31.81
2,1048576,65.17
4,2,0.53
4,4,0.50
4,8,0.51
4,16,0.52
4,32,0.49
4,64,0.62
4,128,0.60
4,256,0.90
4,512,0.95
4,1024,1.02
4,2048,1.33
4,4096,1.85
4,8192,3.01
4,16384,4.86
4,32768,8.18
4,65536,13.52
4,131072,25.79
4,262144,48.02
4,524288,88.62
4,1048576,171.42
6,2,0.72
6,4,0.71
6,8,0.71
6,16,0.69
6,32,0.71
6,64,0.89
6,128,0.82
6,256,1.22
6,512,1.29
6,1024,1.64
6,2048,1.78
6,4096,2.59
6,8192,4.02
6,16384,6.55
6,32768,9.83
6,65536,17.83
6,131072,32.22
6,262144,61.06
6,524288,140.50
6,1048576,271.47
8,2,0.93
8,4,0.89
8,8,0.92
8,16,0.90
8,32,0.88
8,64,1.12
8,128,1.06
8,256,1.46
8,512,1.61
8,1024,1.76
8,2048,2.16
8,4096,3.25
8,8192,4.69
8,16384,7.54
8,32768,11.43
8,65536,19.90
8,131072,37.02
8,262144,68.99
8,524288,161.69
8,1048576,315.14
10,2,1.34
10,4,1.36
10,8,1.33
10,16,1.30
10,32,1.36
10,64,1.52
10,128,1.54
10,256,2.06
10,512,2.08
10,1024,2.22
10,2048,2.70
10,4096,3.79
10,8192,5.45
10,16384,8.26
10,32768,13.05
10,65536,22.44
10,131072,39.64
10,262144,75.14
10,524288,184.14
10,1048576,360.70
12,2,1.21
12,4,1.25
12,8,1.26
12,16,1.24
12,32,1.22
12,64,1.86
12,128,1.46
12,256,1.99
12,512,2.02
12,1024,2.17
12,2048,2.82
12,4096,3.94
12,8192,5.68
12,16384,8.77
12,32768,14.15
12,65536,23.69
12,131072,44.59
12,262144,81.91
12,524288,193.64
12,1048576,385.73
14,2,1.35
14,4,1.38
14,8,1.41
14,16,1.48
14,32,1.44
14,64,1.81
14,128,1.72
14,256,2.54
14,512,2.59
14,1024,2.63
14,2048,3.36
14,4096,4.79
14,8192,6.79
14,16384,10.42
14,32768,17.44
14,65536,30.95
14,131072,56.71
14,262144,107.87
14,524288,267.05
14,1048576,527.25
16,2,1.63
16,4,1.58
16,8,1.85
16,16,1.59
16,32,1.60
16,64,2.00
16,128,1.91
16,256,2.89
16,512,2.94
16,1024,3.11
16,2048,3.87
16,4096,5.38
16,8192,7.35
16,16384,11.33
16,32768,19.17
16,65536,33.63
16,131072,61.56
16,262144,114.65
16,524288,282.14
16,1048576,598.31
18,2,2.68
18,4,3.39
18,8,2.88
18,16,2.64
18,32,2.72
18,64,3.28
18,128,3.14
18,256,4.07
18,512,4.14
18,1024,4.34
18,2048,5.17
18,4096,6.90
18,8192,8.99
18,16384,13.51
18,32768,21.82
18,65536,36.16
18,131072,65.28
18,262144,122.96
18,524288,311.22
18,1048576,655.31
20,2,2.76
20,4,2.70
20,8,2.86
20,16,2.67
20,32,2.68
20,64,3.21
20,128,3.09
20,256,3.93
20,512,4.04
20,1024,4.28
20,2048,5.14
20,4096,6.77
20,8192,9.20
20,16384,13.73
20,32768,22.36
20,65536,37.77
20,131072,68.48
20,262144,130.51
20,524288,337.41
20,1048576,655.89
22,2,2.66
22,4,2.77
22,8,2.72
22,16,2.70
22,32,2.70
22,64,3.14
22,128,3.07
22,256,3.92
22,512,4.01
22,1024,4.29
22,2048,5.29
22,4096,6.77
22,8192,9.30
22,16384,14.21
22,32768,22.85
22,65536,38.64
22,131072,70.94
22,262144,134.07
22,524288,349.04
22,1048576,679.01
24,2,2.60
24,4,2.79
24,8,2.64
24,16,2.67
24,32,2.59
24,64,3.21
24,128,3.02
24,256,4.01
24,512,4.03
24,1024,4.40
24,2048,5.43
24,4096,7.00
24,8192,9.72
24,16384,14.76
24,32768,23.80
24,65536,40.57
24,131072,73.53
24,262144,140.77
24,524288,344.78
24,1048576,678.69
26,2,2.71
26,4,2.53
26,8,2.54
26,16,2.44
26,32,2.53
26,64,3.00
26,128,3.02
26,256,3.78
26,512,4.11
26,1024,4.27
26,2048,5.37
26,4096,7.48
26,8192,10.02
26,16384,15.86
26,32768,24.16
26,65536,41.56
26,131072,73.37
26,262144,140.50
26,524288,354.10
26,1048576,674.96
28,2,2.55
28,4,2.45
28,8,2.41
28,16,2.38
28,32,2.47
28,64,2.83
28,128,2.83
28,256,3.72
28,512,3.99
28,1024,4.23
28,2048,5.23
28,4096,7.45
28,8192,10.09
28,16384,15.68
28,32768,24.74
28,65536,42.30
28,131072,75.64
28,262144,145.68
28,524288,363.25
28,1048576,751.07
30,2,2.56
30,4,2.36
30,8,2.30
30,16,2.31
30,32,2.33
30,64,2.77
30,128,2.74
30,256,3.61
30,512,3.82
30,1024,4.27
30,2048,5.55
30,4096,7.21
30,8192,10.15
30,16384,16.16
30,32768,25.47
30,65536,44.00
30,131072,78.72
30,262144,153.63
30,524288,381.80
30,1048576,750.80
32,2,2.67
32,4,2.64
32,8,2.54
32,16,2.65
32,32,2.51
32,64,3.20
32,128,3.06
32,256,4.29
32,512,4.47
32,1024,4.84
32,2048,5.95
32,4096,7.81
32,8192,11.08
32,16384,17.64
32,32768,27.45
32,65536,46.00
32,131072,83.80
32,262144,161.59
32,524288,410.57
32,1048576,809.76
34,2,4.64
34,4,4.49
34,8,4.55
34,16,4.46
34,32,4.50
34,64,5.13
34,128,4.96
34,256,6.14
34,512,6.49
34,1024,7.11
34,2048,7.91
34,4096,10.16
34,8192,13.71
34,16384,20.27
34,32768,31.14
34,65536,50.98
34,131072,92.32
34,262144,175.96
34,524288,439.98
34,1048576,856.10
36,2,4.41
36,4,4.38
36,8,4.39
36,16,4.34
36,32,4.25
36,64,4.90
36,128,4.74
36,256,5.92
36,512,6.23
36,1024,6.63
36,2048,7.77
36,4096,10.00
36,8192,13.65
36,16384,20.40
36,32768,31.92
36,65536,53.51
36,131072,98.26
36,262144,187.65
36,524288,496.70
36,1048576,925.25
38,2,4.11
38,4,4.12
38,8,4.09
38,16,4.03
38,32,4.07
38,64,4.51
38,128,4.63
38,256,5.44
38,512,5.75
38,1024,6.13
38,2048,7.38
38,4096,9.53
38,8192,13.73
38,16384,21.32
38,32768,33.10
38,65536,56.32
38,131072,104.84
38,262144,202.07
38,524288,530.92
38,1048576,1012.83
40,2,4.07
40,4,3.97
40,8,4.00
40,16,3.98
40,32,4.12
40,64,4.47
40,128,4.45
40,256,5.30
40,512,5.65
40,1024,6.09
40,2048,7.45
40,4096,9.70
40,8192,13.66
40,16384,21.90
40,32768,34.16
40,65536,59.45
40,131072,111.16
40,262144,213.72
40,524288,578.81
40,1048576,1188.26
42,2,3.73
42,4,3.68
42,8,3.70
42,16,3.71
42,32,3.67
42,64,4.33
42,128,4.22
42,256,5.22
42,512,5.63
42,1024,5.99
42,2048,7.40
42,4096,9.68
42,8192,13.81
42,16384,21.79
42,32768,34.58
42,65536,60.17
42,131072,113.35
42,262144,219.63
42,524288,559.17
42,1048576,1092.82
44,2,3.58
44,4,3.69
