Processes,Size,Latency
2,1,0.43
4,1,0.39
6,1,0.42
8,1,0.64
10,1,0.43
12,1,0.45
14,1,0.56
16,1,0.70
18,1,0.66
20,1,0.67
22,1,0.65
24,1,0.69
26,1,0.72
28,1,0.76
30,1,0.77
32,1,0.81
34,1,0.74
36,1,0.70
38,1,0.69
40,1,0.66
42,1,0.68
44,1,0.71
46,1,0.71
48,1,0.77
