Processes,Size,Latency
2,2,0.18
2,4,0.17
2,8,0.18
2,16,0.17
2,32,0.22
2,64,0.23
2,128,0.30
2,256,0.30
2,512,0.34
2,1024,0.39
2,2048,0.51
2,4096,0.79
2,8192,1.30
2,16384,2.42
2,32768,4.16
2,65536,7.79
2,131072,14.65
2,262144,25.85
2,524288,61.73
2,1048576,168.11
4,2,0.35
4,4,0.34
4,8,0.36
4,16,0.36
4,32,0.39
4,64,0.37
4,128,0.44
4,256,0.46
4,512,0.52
4,1024,0.58
4,2048,0.68
4,4096,1.07
4,8192,1.87
4,16384,3.48
4,32768,6.28
4,65536,11.36
4,131072,21.49
4,262144,63.93
4,524288,145.88
4,1048576,312.10
6,2,0.51
6,4,0.46
6,8,0.49
6,16,0.45
6,32,0.50
6,64,0.47
6,128,0.55
6,256,0.59
6,512,0.61
6,1024,0.65
6,2048,0.78
6,4096,1.34
6,8192,2.01
6,16384,3.93
6,32768,7.12
6,65536,13.39
6,131072,25.25
6,262144,103.99
6,524288,221.75
6,1048576,518.84
8,2,0.50
8,4,0.51
8,8,0.52
8,16,0.50
8,32,0.54
8,64,0.52
8,128,0.61
8,256,0.66
8,512,0.70
8,1024,0.73
8,2048,0.92
8,4096,1.48
8,8192,2.41
8,16384,4.43
8,32768,8.35
8,65536,15.76
8,131072,30.72
8,262144,133.49
8,524288,294.70
8,1048576,795.47
10,2,0.49
10,4,0.45
10,8,0.47
10,16,0.45
10,32,0.47
10,64,0.48
10,128,0.56
10,256,0.62
10,512,0.62
10,1024,0.69
10,2048,0.83
10,4096,1.44
10,8192,2.41
10,16384,4.79
10,32768,8.71
10,65536,18.23
10,131072,38.60
10,262144,163.85
10,524288,392.12
10,1048576,1217.67
12,2,0.55
12,4,0.52
12,8,0.59
12,16,0.53
12,32,0.54
12,64,0.53
12,128,0.68
12,256,0.70
12,512,0.73
12,1024,0.77
12,2048,1.00
12,4096,1.61
12,8192,2.72
12,16384,5.52
12,32768,10.69
12,65536,20.42
12,131072,45.20
12,262144,209.81
12,524288,475.94
12,1048576,1590.05
14,2,0.60
14,4,0.62
14,8,0.58
14,16,0.60
14,32,0.62
14,64,0.67
14,128,0.80
14,256,0.79
14,512,0.87
14,1024,0.90
14,2048,1.09
14,4096,1.87
14,8192,3.05
14,16384,6.29
14,32768,12.71
14,65536,26.27
14,131072,55.64
14,262144,245.02
14,524288,587.36
14,1048576,2010.07
16,2,1.06
16,4,1.03
16,8,1.05
16,16,1.05
16,32,1.10
16,64,1.03
16,128,1.27
16,256,1.35
16,512,1.39
16,1024,1.49
16,2048,1.74
16,4096,2.57
16,8192,3.85
16,16384,7.87
16,32768,15.03
16,65536,32.57
16,131072,60.39
16,262144,286.57
16,524288,765.98
16,1048576,2431.26
18,2,1.04
18,4,1.00
18,8,0.96
18,16,1.03
18,32,1.04
18,64,0.99
18,128,1.22
18,256,1.29
18,512,1.31
18,1024,1.36
18,2048,1.66
18,4096,2.63
18,8192,4.00
18,16384,8.20
18,32768,17.34
18,65536,33.26
18,131072,73.47
18,262144,327.49
18,524288,946.83
18,1048576,2810.11
20,2,1.03
20,4,1.03
20,8,1.02
20,16,1.02
20,32,1.06
20,64,1.00
20,128,1.24
20,256,1.33
20,512,1.35
20,1024,1.45
20,2048,1.71
20,4096,2.58
20,8192,4.15
20,16384,8.92
20,32768,17.89
20,65536,37.58
20,131072,78.73
20,262144,368.26
20,524288,1123.25
20,1048576,3160.14
22,2,1.16
22,4,1.10
22,8,1.20
22,16,1.04
22,32,1.08
