Processes,Size,Latency
2,2,0.20
2,4,0.21
2,8,0.21
2,16,0.20
2,32,0.25
2,64,0.22
2,128,0.32
2,256,0.35
2,512,0.37
2,1024,0.43
2,2048,0.56
2,4096,0.86
2,8192,1.36
2,16384,3.05
2,32768,5.23
2,65536,7.18
2,131072,10.07
2,262144,15.53
2,524288,29.58
2,1048576,62.85
4,2,0.21
4,4,0.22
4,8,0.21
4,16,0.21
4,32,0.27
4,64,0.28
4,128,0.43
4,256,0.47
4,512,0.53
4,1024,0.72
4,2048,1.04
4,4096,1.66
4,8192,2.53
4,16384,5.78
4,32768,8.99
4,65536,14.79
4,131072,26.85
4,262144,54.23
4,524288,108.31
4,1048576,221.75
6,2,0.35
6,4,0.38
6,8,0.35
6,16,0.34
6,32,0.44
6,64,0.44
6,128,0.67
6,256,0.70
6,512,0.74
6,1024,1.04
6,2048,1.43
6,4096,2.21
6,8192,3.44
6,16384,7.68
6,32768,12.70
6,65536,23.41
6,131072,45.17
6,262144,84.40
6,524288,168.30
6,1048576,325.08
8,2,0.59
8,4,0.56
8,8,0.55
8,16,0.59
8,32,0.67
8,64,0.67
8,128,1.06
8,256,1.15
8,512,1.21
8,1024,1.44
8,2048,2.00
8,4096,2.96
8,8192,4.51
8,16384,10.22
8,32768,16.57
8,65536,28.53
8,131072,48.68
8,262144,104.85
8,524288,203.30
8,1048576,381.03
10,2,0.91
10,4,0.89
10,8,0.90
10,16,0.91
10,32,1.00
10,64,1.02
10,128,1.29
10,256,1.39
10,512,1.80
10,1024,1.95
10,2048,2.33
10,4096,3.58
10,8192,5.24
10,16384,12.10
10,32768,19.77
10,65536,33.40
10,131072,61.35
10,262144,118.82
10,524288,233.16
10,1048576,457.66
12,2,0.90
12,4,0.86
12,8,0.87
12,16,0.91
12,32,1.03
12,64,1.05
12,128,1.37
12,256,1.77
12,512,1.59
12,1024,1.91
12,2048,2.51
12,4096,3.86
12,8192,5.78
12,16384,13.83
12,32768,21.68
12,65536,37.33
12,131072,68.71
12,262144,129.70
12,524288,248.33
12,1048576,493.71
14,2,0.86
14,4,0.82
14,8,0.86
14,16,0.81
14,32,0.99
14,64,0.96
14,128,1.46
14,256,1.61
14,512,1.62
14,1024,2.15
14,2048,2.81
14,4096,4.51
14,8192,6.61
14,16384,15.67
14,32768,25.10
14,65536,43.29
14,131072,88.19
14,262144,155.19
14,524288,324.61
14,1048576,591.19
16,2,1.24
16,4,1.20
16,8,1.16
16,16,1.15
16,32,1.42
16,64,1.54
16,128,2.15
16,256,2.20
16,512,2.40
16,1024,2.77
16,2048,3.57
16,4096,5.34
16,8192,7.95
16,16384,19.99
16,32768,31.77
16,65536,57.65
16,131072,104.97
16,262144,202.41
16,524288,404.91
16,1048576,724.16
18,2,2.28
18,4,2.26
18,8,2.23
18,16,2.28
18,32,2.56
18,64,2.51
18,128,3.10
18,256,3.13
18,512,3.33
18,1024,3.89
18,2048,4.71
18,4096,6.48
18,8192,9.66
18,16384,23.09
18,32768,35.84
18,65536,61.92
18,131072,115.26
18,262144,223.65
18,524288,423.24
18,1048576,808.20
20,2,2.37
20,4,2.36
20,8,2.83
20,16,2.43
20,32,2.68
20,64,2.75
20,128,3.43
20,256,3.52
20,512,3.75
20,1024,4.21
20,2048,5.03
20,4096,7.16
20,8192,10.52
20,16384,24.75
20,32768,38.71
20,65536,68.01
20,131072,118.91
20,262144,225.91
20,524288,459.29
20,1048576,858.50
22,2,2.25
22,4,2.30
22,8,2.88
22,16,2.28
22,32,2.66
22,64,2.58
22,128,3.34
22,256,3.42
22,512,3.61
22,1024,4.35
22,2048,5.34
22,4096,7.56
22,8192,11.26
22,16384,25.37
22,32768,39.32
22,65536,66.66
22,131072,122.28
22,262144,239.17
22,524288,466.47
22,1048576,878.90
24,2,2.22
24,4,2.28
24,8,2.30
24,16,2.21
24,32,2.67
24,64,2.73
24,128,3.47
24,256,3.60
24,512,3.83
24,1024,4.70
24,2048,5.63
24,4096,8.09
24,8192,12.01
24,16384,27.11
24,32768,41.73
24,65536,71.39
24,131072,131.51
24,262144,254.65
24,524288,512.58
24,1048576,975.85
26,2,2.13
26,4,2.38
26,8,2.15
26,16,2.08
26,32,2.48
26,64,2.57
26,128,3.31
26,256,3.36
26,512,3.58
26,1024,4.36
26,2048,5.55
26,4096,8.11
26,8192,12.09
26,16384,27.87
26,32768,43.54
26,65536,72.86
26,131072,133.53
26,262144,259.39
26,524288,521.36
26,1048576,963.70
28,2,2.04
28,4,2.44
28,8,2.10
28,16,2.14
28,32,2.60
28,64,2.62
28,128,3.26
28,256,3.52
28,512,3.74
28,1024,4.56
28,2048,5.81
28,4096,8.54
28,8192,12.78
28,16384,29.19
28,32768,45.58
28,65536,76.76
28,131072,142.34
28,262144,272.05
28,524288,543.70
28,1048576,1058.64
30,2,2.17
30,4,2.13
30,8,2.12
30,16,2.14
30,32,2.57
30,64,2.55
30,128,3.40
30,256,3.61
30,512,3.89
30,1024,4.70
30,2048,6.01
30,4096,8.84
30,8192,13.45
30,16384,30.24
30,32768,47.71
30,65536,78.17
30,131072,148.83
30,262144,283.55
30,524288,546.24
30,1048576,1068.58
32,2,2.52
32,4,3.06
32,8,2.50
32,16,2.56
32,32,2.90
32,64,2.97
32,128,4.02
32,256,4.17
32,512,4.45
32,1024,5.24
32,2048,6.75
32,4096,9.81
32,8192,14.33
32,16384,30.01
32,32768,47.23
32,65536,76.97
32,131072,145.90
32,262144,270.99
32,524288,519.46
32,1048576,1045.54
34,2,5.22
34,4,4.54
34,8,4.57
34,16,4.71
34,32,4.93
34,64,5.02
34,128,5.91
34,256,6.18
34,512,6.40
34,1024,7.62
34,2048,8.77
34,4096,11.73
34,8192,16.80
34,16384,33.70
34,32768,50.38
34,65536,82.48
34,131072,147.01
34,262144,266.55
34,524288,518.31
34,1048576,992.42
36,2,5.25
36,4,4.69
36,8,4.67
36,16,4.66
36,32,5.03
36,64,5.05
36,128,6.17
36,256,6.50
36,512,6.79
36,1024,7.86
36,2048,9.28
36,4096,12.57
36,8192,18.25
36,16384,35.13
36,32768,52.20
36,65536,85.27
36,131072,158.62
36,262144,291.54
36,524288,540.24
36,1048576,1063.99
38,2,5.20
38,4,4.25
38,8,4.31
38,16,4.34
38,32,4.55
38,64,4.68
38,128,5.60
38,256,5.88
38,512,6.21
38,1024,7.27
38,2048,8.91
38,4096,11.92
38,8192,17.47
38,16384,36.82
38,32768,54.00
38,65536,87.77
38,131072,156.24
38,262144,285.65
38,524288,560.02
38,1048576,1131.96
40,2,5.37
40,4,4.36
40,8,4.36
40,16,4.35
40,32,4.67
40,64,4.76
40,128,5.89
40,256,6.18
40,512,6.57
40,1024,7.66
40,2048,9.32
40,4096,12.92
40,8192,18.84
40,16384,38.85
40,32768,55.98
40,65536,91.07
40,131072,161.60
40,262144,310.80
40,524288,632.67
40,1048576,1112.91
42,2,4.74
42,4,4.27
42,8,4.20
42,16,4.17
42,32,4.56
42,64,4.74
42,128,6.12
42,256,6.52
42,512,6.80
42,1024,7.91
42,2048,9.53
42,4096,13.42
42,8192,19.74
42,16384,38.73
42,32768,56.58
42,65536,92.09
42,131072,165.75
42,262144,310.83
42,524288,565.40
42,1048576,1169.67
44,2,3.68
44,4,3.58
44,8,3.55
44,16,3.60
44,32,4.25
44,64,4.16
44,128,5.52
44,256,5.87
44,512,6.23
44,1024,7.53
44,2048,9.32
44,4096,13.34
44,8192,19.77
44,16384,39.65
44,32768,57.54
44,65536,93.65
