Processes,Size,Latency
34,2,19.83
34,4,19.80
34,8,19.53
34,16,20.41
34,32,22.16
34,64,21.64
34,128,26.37
34,256,26.66
34,512,28.96
34,1024,31.07
34,2048,39.89
34,4096,50.20
34,8192,71.54
34,16384,98.15
34,32768,156.69
34,65536,258.69
34,131072,494.98
34,262144,641.04
34,524288,1770.31
34,1048576,4675.46
36,2,21.54
36,4,21.84
36,8,21.90
36,16,21.93
36,32,23.82
36,64,23.79
36,128,28.53
36,256,29.25
36,512,30.51
36,1024,33.95
36,2048,43.20
36,4096,54.64
36,8192,77.91
36,16384,104.93
36,32768,165.36
36,65536,268.82
36,131072,527.86
36,262144,699.78
36,524288,1869.78
36,1048576,4795.51
38,2,23.33
38,4,22.84
38,8,23.78
38,16,23.04
38,32,26.50
38,64,25.21
38,128,29.87
38,256,31.33
38,512,32.86
38,1024,35.75
38,2048,46.23
38,4096,58.61
38,8192,80.81
38,16384,112.32
38,32768,170.81
38,65536,280.03
38,131072,546.21
38,262144,719.69
38,524288,1941.83
38,1048576,4921.27
40,2,25.57
40,4,24.79
40,8,25.07
40,16,24.82
40,32,27.81
40,64,27.31
40,128,31.97
40,256,33.16
40,512,35.17
40,1024,38.63
40,2048,49.07
40,4096,61.64
40,8192,84.92
40,16384,119.32
40,32768,179.48
40,65536,295.49
40,131072,577.71
40,262144,761.28
40,524288,2028.87
40,1048576,5104.52
42,2,27.06
42,4,26.71
42,8,26.82
42,16,26.22
42,32,29.12
42,64,29.00
42,128,34.38
42,256,35.11
42,512,37.20
42,1024,40.91
42,2048,52.09
42,4096,65.60
42,8192,88.39
42,16384,126.04
42,32768,189.25
42,65536,309.57
42,131072,607.23
42,262144,793.57
42,524288,2088.42
42,1048576,5340.90
44,2,28.48
44,4,28.24
44,8,28.48
44,16,28.82
44,32,31.17
44,64,30.73
44,128,35.31
44,256,37.73
44,512,40.00
44,1024,43.62
44,2048,55.09
44,4096,68.81
44,8192,94.44
44,16384,134.04
44,32768,198.13
44,65536,325.43
44,131072,638.54
44,262144,831.77
44,524288,2194.42
44,1048576,5386.46
46,2,30.46
46,4,30.61
46,8,29.39
46,16,29.95
46,32,32.93
46,64,32.77
46,128,37.45
46,256,39.17
46,512,41.36
46,1024,46.23
46,2048,58.61
46,4096,72.32
46,8192,98.97
46,16384,141.32
46,32768,206.15
46,65536,339.15
46,131072,655.51
46,262144,859.04
46,524288,2210.93
46,1048576,5531.12
48,2,31.56
48,4,32.16
48,8,31.68
48,16,31.68
48,32,34.60
48,64,33.94
48,128,39.78
48,256,42.08
48,512,44.41
48,1024,49.07
48,2048,61.72
48,4096,75.86
48,8192,104.76
48,16384,148.37
48,32768,216.64
