Processes,Size,Latency
34,16,4.79
34,32,5.39
34,64,5.05
34,128,9.28
34,256,9.60
34,512,10.05
34,1024,12.60
34,2048,15.75
34,4096,20.94
34,8192,31.03
34,16384,23.64
34,32768,45.38
34,65536,94.63
34,131072,198.15
34,262144,386.97
34,524288,767.23
34,1048576,1388.88
36,2,4.85
36,4,4.71
36,8,4.59
36,16,4.71
36,32,5.24
36,64,5.07
36,128,9.24
36,256,9.58
36,512,9.97
36,1024,13.13
36,2048,15.97
36,4096,21.88
36,8192,31.30
36,16384,24.18
36,32768,46.39
36,65536,92.33
36,131072,196.99
36,262144,402.63
36,524288,807.94
36,1048576,1546.21
38,2,4.64
38,4,4.25
38,8,4.28
38,16,4.27
38,32,4.94
38,64,4.74
38,128,8.72
38,256,9.12
38,512,9.68
38,1024,12.81
38,2048,16.03
38,4096,22.42
38,8192,32.75
38,16384,24.41
38,32768,47.87
38,65536,94.65
38,131072,203.19
38,262144,400.81
38,524288,837.54
38,1048576,1588.77
40,2,4.66
40,4,4.33
40,8,4.24
40,16,4.25
40,32,4.85
40,64,4.72
40,128,8.84
40,256,9.25
40,512,9.69
40,1024,13.12
40,2048,16.50
40,4096,23.07
40,8192,35.09
40,16384,25.17
40,32768,47.36
40,65536,94.09
40,131072,203.13
40,262144,418.71
40,524288,797.36
40,1048576,1657.83
42,2,4.64
42,4,4.49
42,8,4.41
42,16,4.38
42,32,4.85
42,64,4.73
42,128,9.23
42,256,9.87
42,512,10.19
42,1024,13.67
42,2048,17.11
42,4096,24.13
42,8192,36.27
42,16384,25.08
42,32768,48.48
42,65536,96.85
42,131072,214.51
42,262144,426.42
42,524288,887.07
42,1048576,1627.15
44,2,4.61
44,4,4.47
44,8,4.42
44,16,4.38
44,32,4.90
44,64,4.79
44,128,9.54
44,256,10.00
44,512,10.56
44,1024,13.98
44,2048,17.67
44,4096,24.99
44,8192,37.37
44,16384,26.35
44,32768,50.34
44,65536,99.29
44,131072,222.21
44,262144,444.29
44,524288,791.29
44,1048576,1696.98
46,2,4.83
46,4,4.64
46,8,4.68
46,16,4.70
46,32,5.07
46,64,5.17
46,128,9.96
46,256,10.40
46,512,11.18
46,1024,14.61
46,2048,19.19
46,4096,26.21
46,8192,39.69
46,16384,27.37
46,32768,53.20
46,65536,104.80
46,131072,232.76
46,262144,458.70
46,524288,877.11
46,1048576,1864.90
48,2,5.13
48,4,4.95
48,8,5.00
48,16,5.00
48,32,5.42
48,64,5.74
48,128,10.57
48,256,10.98
48,512,11.66
48,1024,15.31
48,2048,19.12
48,4096,27.31
48,8192,40.53
48,16384,28.53
48,32768,54.31
48,65536,108.14
48,131072,244.83
48,262144,431.93
48,524288,994.79
48,1048576,1956.60
