Processes,Size,Latency
2,2,0.36
2,4,0.36
2,8,0.36
2,16,0.36
2,32,0.51
2,64,0.47
2,128,0.71
2,256,0.68
2,512,0.86
2,1024,0.96
2,2048,1.24
2,4096,1.95
2,8192,3.42
2,16384,6.13
2,32768,11.38
2,65536,21.61
2,131072,41.47
2,262144,26.87
2,524288,62.49
2,1048576,171.98
4,2,0.70
4,4,0.69
4,8,0.70
4,16,0.72
4,32,0.80
4,64,0.85
4,128,1.16
4,256,1.20
4,512,1.34
4,1024,1.57
4,2048,2.11
4,4096,3.10
4,8192,4.79
4,16384,8.51
4,32768,14.75
4,65536,27.74
4,131072,55.65
4,262144,73.45
4,524288,147.31
4,1048576,303.05
6,2,0.72
6,4,0.73
6,8,0.72
6,16,0.73
6,32,0.77
6,64,0.83
6,128,1.13
6,256,1.19
6,512,1.30
6,1024,1.49
6,2048,2.11
6,4096,3.10
6,8192,5.10
6,16384,8.92
6,32768,16.37
6,65536,30.58
6,131072,66.93
6,262144,103.66
6,524288,209.49
6,1048576,486.27
8,2,0.78
8,4,0.77
8,8,0.78
8,16,0.81
8,32,0.94
8,64,0.96
8,128,1.39
8,256,1.42
8,512,1.60
8,1024,1.91
8,2048,2.56
8,4096,3.78
8,8192,6.05
8,16384,10.43
8,32768,18.91
8,65536,35.57
8,131072,76.36
8,262144,119.45
8,524288,240.21
8,1048576,742.83
10,2,0.72
10,4,0.74
10,8,0.73
10,16,0.75
10,32,0.79
10,64,0.86
10,128,1.26
10,256,1.27
10,512,1.46
10,1024,1.74
10,2048,2.43
10,4096,3.64
10,8192,6.10
10,16384,10.66
10,32768,19.15
10,65536,36.68
10,131072,85.83
10,262144,133.91
10,524288,303.90
10,1048576,984.88
12,2,0.74
12,4,0.78
12,8,0.77
12,16,0.78
12,32,0.90
12,64,1.16
12,128,1.27
12,256,1.31
12,512,1.53
12,1024,1.91
12,2048,2.55
12,4096,3.94
12,8192,6.64
12,16384,11.49
12,32768,20.42
12,65536,42.31
12,131072,90.12
12,262144,142.38
12,524288,356.04
12,1048576,1117.08
14,2,0.71
14,4,0.72
14,8,0.74
14,16,0.74
14,32,0.85
14,64,0.93
14,128,1.27
14,256,1.29
14,512,1.50
14,1024,1.88
14,2048,2.64
14,4096,4.09
14,8192,6.91
14,16384,11.89
14,32768,21.75
14,65536,43.51
14,131072,94.41
14,262144,146.16
14,524288,421.38
14,1048576,1254.93
16,2,0.81
16,4,0.82
16,8,0.86
16,16,0.88
16,32,1.03
16,64,1.05
16,128,1.43
16,256,1.51
16,512,1.83
16,1024,2.21
16,2048,2.97
16,4096,4.61
16,8192,7.64
16,16384,13.43
16,32768,25.41
16,65536,49.66
16,131072,103.06
16,262144,162.83
16,524288,506.35
16,1048576,1362.93
18,2,0.80
18,4,0.80
18,8,0.79
18,16,0.82
18,32,1.35
18,64,1.02
18,128,1.37
18,256,1.44
18,512,1.73
18,1024,2.09
18,2048,2.87
18,4096,4.50
18,8192,7.64
18,16384,13.50
18,32768,25.91
18,65536,49.72
18,131072,117.63
18,262144,192.62
18,524288,616.14
18,1048576,1597.90
20,2,0.81
20,4,0.81
20,8,0.81
20,16,0.81
20,32,1.09
20,64,1.00
20,128,1.34
20,256,1.44
20,512,1.72
20,1024,2.11
20,2048,2.92
20,4096,4.65
20,8192,7.87
20,16384,14.41
20,32768,27.38
20,65536,57.31
20,131072,122.16
20,262144,197.84
20,524288,653.75
20,1048576,1620.74
22,2,0.76
22,4,0.79
22,8,0.80
22,16,0.84
22,32,0.95
22,64,0.98
22,128,1.32
22,256,1.39
22,512,1.67
22,1024,2.10
22,2048,2.95
22,4096,4.76
22,8192,8.18
22,16384,14.83
22,32768,28.61
22,65536,58.57
22,131072,124.81
22,262144,208.89
22,524288,686.04
22,1048576,1693.55
24,2,0.80
24,4,0.81
24,8,0.81
24,16,0.90
24,32,0.94
24,64,1.02
24,128,1.36
24,256,1.46
24,512,1.75
24,1024,2.26
24,2048,3.10
24,4096,5.05
24,8192,8.80
24,16384,15.79
24,32768,31.91
24,65536,61.09
24,131072,133.49
