Processes,Size,Latency
2,1,1.03
4,1,0.36
6,1,0.74
8,1,1.40
10,1,2.35
12,1,2.49
14,1,2.11
16,1,2.57
18,1,3.39
20,1,3.93
22,1,3.42
24,1,3.89
26,1,4.32
28,1,4.63
30,1,4.37
32,1,4.92
34,1,5.63
36,1,7.20
38,1,6.87
40,1,7.50
42,1,8.12
44,1,7.73
46,1,7.03
48,1,7.36
