Processes,Size,Latency
2,2,1.00
2,4,1.01
2,8,1.01
2,16,1.01
2,32,1.04
2,64,1.28
2,128,1.12
2,256,1.23
2,512,1.28
2,1024,1.42
2,2048,1.77
2,4096,2.98
2,8192,3.98
2,16384,5.56
2,32768,9.02
2,65536,11.76
2,131072,17.01
2,262144,28.14
2,524288,49.91
2,1048576,93.40
4,2,0.33
4,4,0.34
4,8,0.34
4,16,0.34
4,32,0.44
4,64,0.81
4,128,0.76
4,256,1.08
4,512,1.22
4,1024,1.48
4,2048,2.14
4,4096,3.37
4,8192,5.07
4,16384,5.82
4,32768,9.95
4,65536,14.90
4,131072,24.69
4,262144,43.89
4,524288,83.74
4,1048576,164.14
6,2,0.51
6,4,0.53
6,8,0.52
6,16,0.53
6,32,0.61
6,64,0.98
6,128,0.95
6,256,1.34
6,512,1.45
6,1024,1.82
6,2048,2.59
6,4096,4.12
6,8192,6.41
6,16384,7.37
6,32768,11.88
6,65536,19.22
6,131072,33.50
6,262144,63.68
6,524288,121.02
6,1048576,245.27
8,2,1.89
8,4,1.87
8,8,1.97
8,16,1.93
8,32,2.12
8,64,2.12
8,128,2.62
8,256,3.09
8,512,3.21
8,1024,3.61
8,2048,4.74
8,4096,6.54
8,8192,9.18
8,16384,9.60
8,32768,15.59
8,65536,23.60
8,131072,39.66
8,262144,87.28
8,524288,174.23
8,1048576,346.55
10,2,2.03
10,4,2.05
10,8,2.20
10,16,2.05
10,32,2.13
10,64,2.30
10,128,2.84
10,256,3.31
10,512,3.46
10,1024,3.91
10,2048,5.05
10,4096,6.96
10,8192,10.42
10,16384,10.43
10,32768,15.64
10,65536,24.68
10,131072,43.00
10,262144,117.68
10,524288,217.12
10,1048576,420.37
12,2,2.10
12,4,2.08
12,8,2.22
12,16,2.12
12,32,2.33
12,64,2.57
12,128,3.17
12,256,3.62
12,512,3.84
12,1024,4.41
12,2048,5.89
12,4096,8.29
12,8192,11.98
12,16384,11.63
12,32768,17.12
12,65536,27.92
12,131072,47.78
12,262144,136.59
12,524288,271.00
12,1048576,498.78
14,2,2.08
14,4,2.05
14,8,2.06
14,16,2.02
14,32,2.18
14,64,2.43
14,128,3.01
14,256,3.67
14,512,3.82
14,1024,4.60
14,2048,6.05
14,4096,8.71
14,8192,12.97
14,16384,11.49
14,32768,18.78
14,65536,30.09
14,131072,55.35
14,262144,161.22
14,524288,314.73
14,1048576,586.59
16,2,2.33
16,4,2.31
16,8,2.46
16,16,2.31
16,32,2.55
16,64,2.64
16,128,3.57
16,256,4.24
16,512,4.43
16,1024,5.28
16,2048,6.89
16,4096,9.72
16,8192,14.60
16,16384,13.14
16,32768,20.30
16,65536,34.76
16,131072,58.98
16,262144,174.41
16,524288,360.39
16,1048576,660.16
18,2,2.67
18,4,2.61
18,8,2.67
18,16,2.66
18,32,2.74
18,64,2.97
18,128,3.89
18,256,4.49
18,512,4.76
18,1024,5.92
18,2048,7.40
18,4096,10.22
18,8192,15.22
18,16384,13.99
18,32768,21.95
18,65536,35.65
18,131072,98.16
18,262144,199.28
