Processes,Size,Latency
34,32,4.26
34,64,4.15
34,128,5.06
34,256,5.26
34,512,5.50
34,1024,6.32
34,2048,8.16
34,4096,10.81
34,8192,15.52
34,16384,28.78
34,32768,43.53
34,65536,77.81
34,131072,163.74
34,262144,311.98
34,524288,594.32
34,1048576,1190.05
36,2,3.59
36,4,3.56
36,8,3.54
36,16,3.55
36,32,3.96
36,64,3.94
36,128,4.91
36,256,5.04
36,512,5.33
36,1024,6.18
36,2048,8.13
36,4096,10.85
36,8192,15.99
36,16384,29.82
36,32768,45.83
36,65536,82.73
36,131072,185.60
36,262144,350.54
36,524288,682.41
36,1048576,1366.49
38,2,3.92
38,4,3.47
38,8,3.46
38,16,3.43
38,32,3.93
38,64,3.94
38,128,4.79
38,256,4.92
38,512,5.34
38,1024,6.25
38,2048,8.25
38,4096,11.56
38,8192,16.90
38,16384,31.00
38,32768,48.98
38,65536,87.26
38,131072,208.86
38,262144,391.44
38,524288,782.85
38,1048576,1537.49
40,2,3.53
40,4,3.29
40,8,3.32
40,16,3.30
40,32,3.69
40,64,3.79
40,128,4.71
40,256,4.89
40,512,5.32
40,1024,6.36
40,2048,8.37
40,4096,11.72
40,8192,18.13
40,16384,32.51
40,32768,51.77
40,65536,94.51
40,131072,225.83
40,262144,435.21
40,524288,881.22
40,1048576,1698.48
42,2,3.70
42,4,3.28
42,8,3.30
42,16,3.29
42,32,3.62
42,64,3.83
42,128,4.75
42,256,4.94
42,512,5.24
42,1024,6.29
42,2048,8.33
42,4096,11.87
42,8192,18.32
42,16384,32.98
42,32768,52.78
42,65536,94.64
42,131072,231.66
42,262144,453.73
42,524288,882.41
42,1048576,1732.97
44,2,3.75
44,4,3.09
44,8,3.18
44,16,3.13
44,32,3.51
44,64,3.62
44,128,4.56
44,256,4.76
44,512,5.13
44,1024,6.24
44,2048,8.18
44,4096,11.87
44,8192,18.14
44,16384,33.48
44,32768,53.26
44,65536,98.65
44,131072,228.68
44,262144,449.75
44,524288,871.75
44,1048576,1768.24
46,2,3.75
46,4,3.13
46,8,3.15
46,16,3.12
46,32,3.49
46,64,3.63
46,128,4.56
46,256,4.76
46,512,5.14
46,1024,6.25
46,2048,8.29
46,4096,11.77
46,8192,18.73
46,16384,34.72
46,32768,54.10
46,65536,99.19
46,131072,230.54
46,262144,453.18
46,524288,896.14
46,1048576,1798.29
48,2,3.52
48,4,3.08
48,8,3.06
48,16,3.06
48,32,3.47
48,64,3.58
48,128,4.55
48,256,4.78
48,512,5.10
48,1024,6.33
48,2048,8.33
48,4096,12.17
48,8192,19.51
48,16384,35.14
48,32768,56.97
48,65536,104.77
48,131072,238.78
48,262144,468.12
48,524288,924.94
48,1048576,1839.37
