Processes,Size,Latency
2,2,0.73
2,4,0.74
2,8,0.72
2,16,0.70
2,32,0.80
2,64,0.80
2,128,1.30
2,256,1.30
2,512,1.38
2,1024,1.49
2,2048,1.98
2,4096,2.83
2,8192,3.97
2,16384,6.74
2,32768,12.18
2,65536,22.95
2,131072,40.59
2,262144,21.47
2,524288,48.41
2,1048576,130.80
4,2,1.79
4,4,1.70
4,8,1.74
4,16,1.69
4,32,2.01
4,64,2.20
4,128,2.82
4,256,2.76
4,512,2.99
4,1024,3.18
4,2048,4.35
4,4096,5.46
4,8192,7.92
4,16384,12.77
4,32768,22.08
4,65536,40.81
4,131072,75.63
4,262144,60.63
4,524288,120.97
4,1048576,272.52
6,2,2.70
6,4,2.69
6,8,2.69
6,16,2.81
6,32,3.10
6,64,3.08
6,128,4.09
6,256,4.12
6,512,4.47
6,1024,4.86
6,2048,6.30
6,4096,8.00
6,8192,11.38
6,16384,18.54
6,32768,30.55
6,65536,55.95
6,131072,100.09
6,262144,96.08
6,524288,195.96
6,1048576,478.15
8,2,3.99
8,4,4.26
8,8,3.96
8,16,3.87
8,32,4.46
8,64,4.26
8,128,5.60
8,256,5.42
8,512,5.62
8,1024,6.11
8,2048,8.30
8,4096,10.61
8,8192,15.58
8,16384,24.17
8,32768,41.43
8,65536,73.18
8,131072,126.55
8,262144,124.48
8,524288,285.92
8,1048576,675.69
10,2,4.96
10,4,4.91
10,8,4.97
10,16,4.88
10,32,5.80
10,64,5.43
10,128,7.16
10,256,7.06
10,512,7.42
10,1024,8.23
10,2048,10.72
10,4096,13.68
10,8192,19.91
10,16384,31.61
10,32768,48.91
10,65536,89.46
10,131072,162.33
10,262144,159.73
10,524288,331.43
10,1048576,1028.58
12,2,6.14
12,4,5.76
12,8,5.73
12,16,5.79
12,32,6.63
12,64,6.30
12,128,8.34
12,256,8.49
12,512,8.86
12,1024,9.78
12,2048,12.87
12,4096,15.87
12,8192,23.04
12,16384,36.78
12,32768,56.76
12,65536,106.99
12,131072,193.07
12,262144,189.34
12,524288,418.59
12,1048576,1393.89
14,2,6.86
14,4,6.73
14,8,6.76
14,16,6.72
14,32,7.77
14,64,7.53
14,128,9.89
14,256,9.73
14,512,10.55
14,1024,11.66
14,2048,14.92
14,4096,18.81
14,8192,26.67
14,16384,40.17
14,32768,63.17
14,65536,122.58
14,131072,221.74
14,262144,227.26
14,524288,542.28
14,1048576,1788.46
16,2,7.56
16,4,7.40
16,8,7.62
16,16,7.60
16,32,8.63
16,64,8.42
16,128,10.72
16,256,10.49
16,512,11.18
16,1024,12.32
16,2048,16.62
16,4096,21.36
16,8192,30.85
16,16384,45.78
16,32768,71.66
16,65536,136.38
16,131072,248.04
16,262144,277.00
16,524288,669.96
16,1048576,2186.28
18,2,8.46
18,4,8.63
18,8,8.53
18,16,8.48
18,32,9.83
18,64,9.80
18,128,11.99
18,256,12.18
18,512,12.95
18,1024,14.15
18,2048,18.92
18,4096,23.55
18,8192,34.19
18,16384,52.67
18,32768,81.20
18,65536,148.94
18,131072,281.67
18,262144,296.38
18,524288,838.15
18,1048576,2556.06
20,2,9.56
20,4,9.39
20,8,9.56
20,16,9.41
20,32,10.77
20,64,10.46
20,128,13.51
20,256,13.41
20,512,14.29
20,1024,16.15
20,2048,21.72
20,4096,27.65
20,8192,40.74
20,16384,58.62
20,32768,90.23
20,65536,162.43
20,131072,318.37
20,262144,334.83
20,524288,1016.65
20,1048576,2865.62
22,2,10.30
22,4,10.65
22,8,10.46
22,16,10.52
22,32,12.08
22,64,11.31
22,128,14.48
22,256,14.64
22,512,15.84
22,1024,17.64
22,2048,23.50
22,4096,30.28
22,8192,45.26
22,16384,63.69
22,32768,101.08
22,65536,179.21
22,131072,342.49
22,262144,379.10
22,524288,1184.04
22,1048576,3182.99
24,2,11.35
24,4,11.04
24,8,11.13
24,16,11.11
24,32,12.87
24,64,12.53
24,128,16.01
24,256,16.24
24,512,17.55
24,1024,19.26
24,2048,26.16
24,4096,32.82
24,8192,48.90
24,16384,70.32
24,32768,112.00
24,65536,203.56
24,131072,372.25
24,262144,460.65
24,524288,1444.11
24,1048576,3675.05
26,2,11.77
26,4,11.83
26,8,11.63
