Processes,Size,Latency
2,2,0.55
2,4,0.54
2,8,0.54
2,16,0.52
2,32,0.53
2,64,0.69
2,128,0.70
2,256,1.32
2,512,1.32
2,1024,1.54
2,2048,1.65
2,4096,2.51
2,8192,3.66
2,16384,6.29
2,32768,11.39
2,65536,21.27
2,131072,42.21
2,262144,81.48
2,524288,33.35
2,1048576,66.82
4,2,0.97
4,4,0.96
4,8,0.92
4,16,0.97
4,32,0.95
4,64,1.34
4,128,1.27
4,256,2.01
4,512,2.05
4,1024,2.32
4,2048,2.78
4,4096,4.08
4,8192,5.46
4,16384,8.68
4,32768,15.52
4,65536,29.19
4,131072,54.85
4,262144,112.83
4,524288,168.53
4,1048576,319.53
6,2,1.31
6,4,1.30
6,8,1.30
6,16,1.25
6,32,1.25
6,64,1.91
6,128,1.67
6,256,2.52
6,512,2.60
6,1024,2.93
6,2048,3.53
6,4096,4.84
6,8192,6.71
6,16384,10.30
6,32768,18.08
6,65536,34.43
6,131072,62.78
6,262144,123.15
6,524288,306.89
6,1048576,542.43
8,2,1.33
8,4,1.32
8,8,1.32
8,16,1.30
8,32,1.31
8,64,2.01
8,128,1.77
8,256,2.77
8,512,2.90
8,1024,3.15
8,2048,3.74
8,4096,5.24
8,8192,7.21
8,16384,11.19
8,32768,19.44
8,65536,36.20
8,131072,66.52
8,262144,131.77
8,524288,301.44
8,1048576,618.98
10,2,1.80
10,4,1.81
10,8,1.83
10,16,1.94
10,32,1.92
10,64,2.23
10,128,2.17
10,256,3.10
10,512,3.26
10,1024,3.64
10,2048,4.52
10,4096,6.01
10,8192,8.09
10,16384,12.37
10,32768,21.02
10,65536,38.69
10,131072,70.85
10,262144,142.52
10,524288,390.10
10,1048576,666.30
12,2,1.76
12,4,1.75
12,8,1.79
12,16,2.12
12,32,1.73
12,64,2.24
12,128,2.13
12,256,3.13
12,512,3.32
12,1024,3.68
12,2048,4.60
12,4096,6.21
12,8192,8.51
12,16384,13.01
12,32768,21.97
12,65536,41.31
12,131072,77.24
12,262144,150.29
12,524288,374.46
12,1048576,721.04
14,2,1.66
14,4,1.69
14,8,1.70
14,16,1.91
14,32,1.63
14,64,2.13
14,128,2.00
14,256,3.19
14,512,3.25
14,1024,3.72
14,2048,4.72
14,4096,6.37
14,8192,8.72
14,16384,13.44
14,32768,23.43
14,65536,43.75
14,131072,81.30
14,262144,160.13
14,524288,416.60
14,1048576,792.59
16,2,1.65
16,4,1.67
16,8,1.63
16,16,2.22
16,32,1.65
16,64,2.36
16,128,2.23
16,256,3.32
16,512,3.43
16,1024,3.80
16,2048,4.65
16,4096,6.59
16,8192,9.13
16,16384,14.17
16,32768,24.97
16,65536,43.46
16,131072,83.96
16,262144,163.76
16,524288,418.68
16,1048576,813.41
18,2,2.12
18,4,2.13
18,8,2.37
18,16,2.11
18,32,2.18
18,64,2.75
18,128,2.64
18,256,3.76
18,512,3.86
18,1024,4.33
18,2048,5.39
18,4096,7.39
18,8192,10.03
18,16384,15.39
18,32768,26.35
18,65536,46.13
18,131072,88.81
18,262144,172.44
18,524288,441.21
18,1048576,891.32
20,2,2.17
20,4,2.11
20,8,2.03
20,16,2.08
20,32,2.02
20,64,2.63
20,128,2.55
20,256,3.61
20,512,3.78
20,1024,4.24
20,2048,5.35
20,4096,7.44
20,8192,10.05
20,16384,15.60
20,32768,26.79
20,65536,47.76
20,131072,91.93
20,262144,177.13
20,524288,463.36
20,1048576,897.56
22,2,2.02
22,4,2.42
22,8,2.06
22,16,2.04
22,32,1.97
22,64,2.57
22,128,2.48
22,256,3.71
22,512,3.80
22,1024,4.22
22,2048,5.47
22,4096,7.38
22,8192,10.33
22,16384,16.17
22,32768,27.07
22,65536,49.95
22,131072,96.28
22,262144,185.14
22,524288,488.15
22,1048576,926.49
24,2,2.02
24,4,2.07
24,8,2.01
24,16,2.05
24,32,2.03
24,64,2.58
