Processes,Size,Latency
2,1,0.76
4,1,0.72
6,1,0.71
8,1,0.79
10,1,0.84
12,1,0.87
14,1,0.77
16,1,0.80
18,1,0.80
20,1,0.83
22,1,0.78
24,1,0.82
26,1,0.86
28,1,0.95
30,1,0.93
32,1,1.06
34,1,0.96
36,1,0.99
38,1,0.99
40,1,1.10
42,1,1.04
44,1,1.11
46,1,1.00
48,1,1.07
