2, 2, 0.13
2, 4, 0.14
2, 8, 0.13
2, 16, 0.13
2, 32, 0.13
2, 64, 0.14
2, 128, 0.19
2, 256, 0.20
2, 512, 0.23
2, 1024, 0.28
2, 2048, 0.30
2, 4096, 0.39
2, 8192, 0.57
2, 16384, 3.77
2, 32768, 4.31
2, 65536, 5.76
2, 131072, 10.02
2, 262144, 21.58
2, 524288, 43.52
2, 1048576, 84.75
4, 2, 0.14
4, 4, 0.13
4, 8, 0.14
4, 16, 0.13
4, 32, 0.13
4, 64, 0.14
4, 128, 0.23
4, 256, 0.26
4, 512, 0.29
4, 1024, 0.35
4, 2048, 0.46
4, 4096, 0.67
4, 8192, 1.07
4, 16384, 4.14
4, 32768, 5.00
4, 65536, 8.12
4, 131072, 16.01
4, 262144, 34.89
4, 524288, 77.81
4, 1048576, 158.31
6, 2, 0.28
6, 4, 0.29
6, 8, 0.29
6, 16, 0.28
6, 32, 0.30
6, 64, 0.31
6, 128, 0.56
6, 256, 0.59
6, 512, 0.64
6, 1024, 0.75
6, 2048, 1.09
6, 4096, 1.66
6, 8192, 2.70
6, 16384, 5.73
6, 32768, 10.82
6, 65536, 19.77
6, 131072, 38.79
6, 262144, 89.60
6, 524288, 190.97
6, 1048576, 398.68
8, 2, 0.96
8, 4, 0.96
8, 8, 0.98
8, 16, 0.96
8, 32, 1.09
8, 64, 1.03
8, 128, 1.63
8, 256, 1.77
8, 512, 1.75
8, 1024, 1.92
8, 2048, 2.51
8, 4096, 3.49
8, 8192, 4.72
8, 16384, 6.35
8, 32768, 12.60
8, 65536, 25.47
8, 131072, 51.70
8, 262144, 114.91
8, 524288, 249.23
8, 1048576, 447.43
10, 2, 1.15
10, 4, 1.11
10, 8, 1.10
10, 16, 1.10
10, 32, 1.25
10, 64, 1.17
10, 128, 2.21
10, 256, 2.08
10, 512, 2.15
10, 1024, 2.34
10, 2048, 3.49
10, 4096, 4.66
10, 8192, 6.57
10, 16384, 8.19
10, 32768, 15.42
10, 65536, 31.95
10, 131072, 65.30
10, 262144, 142.07
10, 524288, 303.68
10, 1048576, 598.83
12, 2, 1.24
12, 4, 1.23
12, 8, 1.43
12, 16, 1.36
12, 32, 1.36
12, 64, 1.32
12, 128, 2.48
12, 256, 2.58
12, 512, 2.67
12, 1024, 2.94
12, 2048, 4.23
12, 4096, 5.70
12, 8192, 8.05
12, 16384, 9.47
12, 32768, 19.25
12, 65536, 38.87
12, 131072, 79.11
12, 262144, 133.17
12, 524288, 357.38
12, 1048576, 687.90
14, 2, 1.40
14, 4, 1.44
14, 8, 1.49
14, 16, 1.51
14, 32, 1.59
14, 64, 1.57
14, 128, 3.06
14, 256, 3.07
14, 512, 3.12
14, 1024, 3.52
14, 2048, 4.95
14, 4096, 6.75
14, 8192, 9.52
14, 16384, 10.86
14, 32768, 23.19
14, 65536, 47.76
14, 131072, 96.36
14, 262144, 202.59
14, 524288, 420.04
14, 1048576, 657.36
16, 2, 1.67
16, 4, 1.61
16, 8, 1.65
16, 16, 1.76
16, 32, 1.84
16, 64, 1.84
16, 128, 3.12
16, 256, 3.27
16, 512, 3.48
16, 1024, 3.98
16, 2048, 5.61
16, 4096, 7.84
16, 8192, 11.03
16, 16384, 11.47
16, 32768, 25.07
16, 65536, 52.72
16, 131072, 69.28
16, 262144, 235.69
16, 524288, 470.61
16, 1048576, 878.89
18, 2, 1.96
18, 4, 2.08
18, 8, 2.31
18, 16, 2.01
18, 32, 2.31
18, 64, 2.14
18, 128, 3.62
18, 256, 3.66
18, 512, 3.99
18, 1024, 4.47
18, 2048, 6.37
18, 4096, 8.83
18, 8192, 12.57
18, 16384, 14.40
18, 32768, 25.75
18, 65536, 63.06
18, 131072, 127.32
18, 262144, 266.43
18, 524288, 534.44
18, 1048576, 993.93
20, 2, 2.06
20, 4, 2.08
20, 8, 2.18
20, 16, 2.02
20, 32, 2.31
20, 64, 2.27
20, 128, 3.97
20, 256, 4.47
20, 512, 4.63
20, 1024, 5.22
20, 2048, 7.41
20, 4096, 10.00
20, 8192, 14.05
20, 16384, 14.47
20, 32768, 29.65
20, 65536, 63.98
20, 131072, 141.65
20, 262144, 288.96
20, 524288, 588.50
20, 1048576, 1086.58
22, 2, 2.24
22, 4, 2.42
22, 8, 2.21
22, 16, 2.20
22, 32, 2.41
22, 64, 2.36
22, 128, 4.78
22, 256, 5.06
22, 512, 5.23
22, 1024, 5.93
22, 2048, 8.45
22, 4096, 11.41
22, 8192, 15.83
22, 16384, 15.22
22, 32768, 34.78
22, 65536, 75.11
22, 131072, 159.29
22, 262144, 320.12
22, 524288, 658.51
22, 1048576, 1202.76
24, 2, 2.51
24, 4, 2.67
24, 8, 2.51
24, 16, 2.44
24, 32, 2.66
24, 64, 2.61
24, 128, 5.30
24, 256, 5.41
24, 512, 5.71
24, 1024, 6.31
24, 2048, 9.21
24, 4096, 12.37
24, 8192, 17.36
24, 16384, 17.88
24, 32768, 38.79
24, 65536, 83.42
24, 131072, 172.65
24, 262144, 348.33
24, 524288, 718.33
24, 1048576, 1305.71
26, 2, 2.43
26, 4, 2.45
26, 8, 2.47
26, 16, 2.57
26, 32, 2.64
26, 64, 2.77
26, 128, 5.52
26, 256, 5.81
26, 512, 6.04
26, 1024, 6.87
26, 2048, 9.86
26, 4096, 13.47
26, 8192, 18.92
26, 16384, 17.57
26, 32768, 42.99
26, 65536, 89.36
26, 131072, 190.04
26, 262144, 382.73
26, 524288, 773.82
26, 1048576, 1410.43
28, 2, 2.79
28, 4, 2.76
28, 8, 2.88
28, 16, 2.72
28, 32, 2.96
28, 64, 3.12
28, 128, 6.11
28, 256, 6.31
28, 512, 6.59
28, 1024, 7.38
28, 2048, 10.62
28, 4096, 14.60
28, 8192, 20.55
28, 16384, 19.78
28, 32768, 47.84
28, 65536, 97.93
28, 131072, 203.63
28, 262144, 418.61
28, 524288, 833.61
28, 1048576, 1516.56
30, 2, 2.83
30, 4, 2.95
30, 8, 2.90
30, 16, 2.81
30, 32, 3.09
30, 64, 3.04
30, 128, 6.41
30, 256, 6.65
30, 512, 7.07
30, 1024, 8.09
30, 2048, 11.57
30, 4096, 15.61
30, 8192, 22.00
30, 16384, 21.57
30, 32768, 51.99
30, 65536, 107.49
30, 131072, 221.46
30, 262144, 440.91
30, 524288, 895.50
30, 1048576, 1617.54
32, 2, 3.16
32, 4, 3.14
32, 8, 3.21
32, 16, 3.18
32, 32, 3.38
32, 64, 3.40
32, 128, 6.87
32, 256, 6.98
32, 512, 7.60
32, 1024, 8.40
32, 2048, 12.56
32, 4096, 17.11
32, 8192, 24.16
32, 16384, 23.34
32, 32768, 53.89
32, 65536, 109.93
32, 131072, 228.80
32, 262144, 471.55
32, 524288, 950.80
32, 1048576, 1744.16
34, 2, 3.61
34, 4, 3.61
34, 8, 3.64
34, 16, 3.71
34, 32, 3.79
34, 64, 3.93
34, 128, 7.17
34, 256, 7.45
34, 512, 7.76
34, 1024, 8.59
34, 2048, 12.82
34, 4096, 17.60
34, 8192, 25.31
34, 16384, 27.35
34, 32768, 49.82
34, 65536, 115.33
34, 131072, 242.11
34, 262144, 497.20
34, 524288, 1029.22
34, 1048576, 1920.60
36, 2, 3.64
36, 4, 3.69
36, 8, 3.70
36, 16, 3.64
36, 32, 3.74
36, 64, 3.79
36, 128, 7.86
36, 256, 8.09
36, 512, 8.42
36, 1024, 9.40
36, 2048, 13.96
36, 4096, 18.97
36, 8192, 27.40
36, 16384, 28.75
36, 32768, 58.53
36, 65536, 123.81
36, 131072, 251.82
36, 262144, 524.00
36, 524288, 1113.49
36, 1048576, 2063.80
38, 2, 3.81
38, 4, 3.95
38, 8, 3.72
38, 16, 3.76
38, 32, 4.00
38, 64, 4.09
38, 128, 8.60
38, 256, 8.92
38, 512, 9.34
38, 1024, 10.21
38, 2048, 15.01
38, 4096, 20.43
38, 8192, 29.09
38, 16384, 30.56
38, 32768, 59.96
38, 65536, 129.65
38, 131072, 271.28
38, 262144, 561.73
38, 524288, 1175.33
38, 1048576, 2213.05
40, 2, 4.02
40, 4, 4.00
40, 8, 4.07
40, 16, 4.10
40, 32, 4.47
40, 64, 4.24
40, 128, 9.31
40, 256, 9.51
40, 512, 9.87
40, 1024, 13.59
40, 2048, 16.00
40, 4096, 21.82
40, 8192, 31.04
40, 16384, 30.46
40, 32768, 64.42
40, 65536, 138.66
40, 131072, 286.26
40, 262144, 592.60
40, 524288, 1238.30
40, 1048576, 2370.54
42, 2, 4.02
42, 4, 4.30
