2, 2, 0.35
2, 4, 0.38
2, 8, 0.35
2, 16, 0.36
2, 32, 0.55
2, 64, 0.47
2, 128, 0.76
2, 256, 0.81
2, 512, 0.84
2, 1024, 1.05
2, 2048, 1.30
2, 4096, 2.01
2, 8192, 3.23
2, 16384, 3.71
2, 32768, 5.72
2, 65536, 7.24
2, 131072, 10.40
2, 262144, 15.42
2, 524288, 29.30
2, 1048576, 63.42
4, 2, 0.31
4, 4, 0.34
4, 8, 0.37
4, 16, 0.32
4, 32, 0.59
4, 64, 0.52
4, 128, 1.04
4, 256, 1.17
4, 512, 1.31
4, 1024, 1.55
4, 2048, 2.43
4, 4096, 3.69
4, 8192, 5.77
4, 16384, 8.83
4, 32768, 13.40
4, 65536, 22.90
4, 131072, 37.91
4, 262144, 83.10
4, 524288, 167.31
4, 1048576, 265.91
6, 2, 0.63
6, 4, 0.62
6, 8, 0.63
6, 16, 0.63
6, 32, 0.70
6, 64, 0.76
6, 128, 1.60
6, 256, 1.65
6, 512, 2.03
6, 1024, 2.38
6, 2048, 3.49
6, 4096, 5.23
6, 8192, 7.89
6, 16384, 11.07
6, 32768, 18.57
6, 65536, 34.91
6, 131072, 69.17
6, 262144, 143.43
6, 524288, 294.56
6, 1048576, 510.91
8, 2, 1.16
8, 4, 1.20
8, 8, 1.13
8, 16, 1.19
8, 32, 1.33
8, 64, 1.35
8, 128, 2.69
8, 256, 2.62
8, 512, 2.80
8, 1024, 3.50
8, 2048, 4.64
8, 4096, 6.70
8, 8192, 10.40
8, 16384, 13.38
8, 32768, 22.65
8, 65536, 46.37
8, 131072, 92.89
8, 262144, 192.38
8, 524288, 311.77
8, 1048576, 598.93
10, 2, 1.47
10, 4, 1.41
10, 8, 1.45
10, 16, 1.42
10, 32, 1.75
10, 64, 1.72
10, 128, 3.04
10, 256, 3.10
10, 512, 3.39
10, 1024, 4.69
10, 2048, 5.80
10, 4096, 7.99
10, 8192, 12.02
10, 16384, 15.82
10, 32768, 27.01
10, 65536, 45.88
10, 131072, 112.07
10, 262144, 231.33
