2, 2, 0.36
2, 4, 0.35
2, 8, 0.36
2, 16, 0.36
2, 32, 0.51
2, 64, 0.49
2, 128, 0.70
2, 256, 0.78
2, 512, 0.83
2, 1024, 0.96
2, 2048, 1.19
2, 4096, 1.93
2, 8192, 3.42
2, 16384, 6.19
2, 32768, 11.49
2, 65536, 21.56
2, 131072, 40.81
2, 262144, 24.87
2, 524288, 65.52
2, 1048576, 162.94
4, 2, 0.73
4, 4, 0.68
4, 8, 0.70
4, 16, 0.72
4, 32, 0.84
4, 64, 0.85
4, 128, 1.15
4, 256, 1.19
4, 512, 1.39
4, 1024, 1.54
4, 2048, 2.14
4, 4096, 3.06
4, 8192, 4.86
4, 16384, 8.43
4, 32768, 14.83
4, 65536, 27.53
4, 131072, 57.10
4, 262144, 69.30
4, 524288, 157.10
4, 1048576, 316.98
6, 2, 0.71
6, 4, 0.72
6, 8, 0.71
6, 16, 0.74
6, 32, 0.76
6, 64, 0.82
6, 128, 1.13
6, 256, 1.18
6, 512, 1.31
6, 1024, 1.52
6, 2048, 2.12
6, 4096, 3.17
6, 8192, 4.99
6, 16384, 8.81
6, 32768, 16.45
6, 65536, 30.45
6, 131072, 64.38
6, 262144, 102.93
6, 524288, 208.14
6, 1048576, 481.15
8, 2, 0.78
8, 4, 0.78
8, 8, 0.78
8, 16, 0.80
8, 32, 0.84
8, 64, 0.96
8, 128, 1.28
8, 256, 1.47
8, 512, 1.57
8, 1024, 1.88
8, 2048, 2.52
8, 4096, 3.76
8, 8192, 6.03
8, 16384, 10.52
8, 32768, 18.99
8, 65536, 35.36
8, 131072, 74.55
8, 262144, 117.96
8, 524288, 242.70
8, 1048576, 755.55
10, 2, 0.74
10, 4, 0.73
10, 8, 0.77
10, 16, 0.73
10, 32, 0.81
10, 64, 0.85
10, 128, 1.19
10, 256, 1.30
10, 512, 1.47
10, 1024, 1.79
10, 2048, 2.44
10, 4096, 3.65
10, 8192, 6.09
10, 16384, 10.46
10, 32768, 19.00
10, 65536, 36.10
10, 131072, 85.24
10, 262144, 135.17
10, 524288, 310.28
10, 1048576, 990.68
12, 2, 0.79
12, 4, 0.78
12, 8, 0.75
12, 16, 0.79
12, 32, 0.90
12, 64, 1.00
12, 128, 1.28
12, 256, 1.32
12, 512, 1.54
12, 1024, 1.85
12, 2048, 2.56
12, 4096, 3.94
12, 8192, 6.60
12, 16384, 11.57
12, 32768, 20.61
12, 65536, 42.91
12, 131072, 88.80
12, 262144, 139.31
12, 524288, 355.83
12, 1048576, 1118.10
14, 2, 0.70
14, 4, 0.71
14, 8, 0.70
14, 16, 0.75
14, 32, 0.83
14, 64, 1.07
14, 128, 1.25
14, 256, 1.28
14, 512, 1.48
14, 1024, 1.88
14, 2048, 2.61
14, 4096, 4.14
14, 8192, 6.76
14, 16384, 11.97
14, 32768, 21.91
14, 65536, 43.87
14, 131072, 96.14
14, 262144, 147.83
14, 524288, 415.87
14, 1048576, 1231.55
16, 2, 0.85
16, 4, 0.82
16, 8, 0.85
16, 16, 0.87
16, 32, 1.23
16, 64, 1.04
16, 128, 1.40
16, 256, 1.51
16, 512, 1.81
16, 1024, 2.20
16, 2048, 2.96
16, 4096, 4.62
16, 8192, 7.68
16, 16384, 13.43
16, 32768, 25.66
16, 65536, 49.29
16, 131072, 103.09
16, 262144, 161.14
16, 524288, 514.36
16, 1048576, 1348.22
18, 2, 0.77
18, 4, 0.79
18, 8, 0.78
18, 16, 0.80
18, 32, 1.06
18, 64, 1.01
18, 128, 1.36
18, 256, 1.43
18, 512, 1.72
18, 1024, 2.15
18, 2048, 2.87
18, 4096, 4.47
18, 8192, 7.72
18, 16384, 13.66
18, 32768, 26.03
18, 65536, 49.59
18, 131072, 116.87
18, 262144, 189.10
18, 524288, 618.77
18, 1048576, 1588.07
20, 2, 0.81
20, 4, 0.81
20, 8, 0.80
20, 16, 0.82
20, 32, 1.29
20, 64, 1.00
20, 128, 1.34
20, 256, 1.46
20, 512, 1.72
20, 1024, 2.12
20, 2048, 2.93
20, 4096, 4.63
20, 8192, 7.91
20, 16384, 14.39
20, 32768, 27.46
20, 65536, 56.85
20, 131072, 120.26
20, 262144, 199.28
20, 524288, 650.53
20, 1048576, 1617.43
22, 2, 0.79
22, 4, 0.78
22, 8, 0.79
22, 16, 0.82
22, 32, 1.10
22, 64, 1.00
22, 128, 1.28
22, 256, 1.38
22, 512, 1.66
22, 1024, 2.14
22, 2048, 2.91
22, 4096, 4.73
22, 8192, 8.14
22, 16384, 14.84
22, 32768, 28.41
22, 65536, 58.50
22, 131072, 123.72
22, 262144, 209.28
22, 524288, 681.63
22, 1048576, 1678.09
24, 2, 0.80
24, 4, 0.80
