36, 2, 1.09
36, 4, 1.15
36, 8, 0.99
36, 16, 1.02
36, 32, 1.29
36, 64, 1.28
36, 128, 1.64
36, 256, 1.74
36, 512, 2.02
36, 1024, 2.44
36, 2048, 3.41
36, 4096, 5.28
36, 8192, 8.85
36, 16384, 15.76
36, 32768, 30.49
36, 65536, 65.95
36, 131072, 139.90
36, 262144, 286.55
36, 524288, 827.23
36, 1048576, 3701.24
38, 2, 0.97
38, 4, 1.38
38, 8, 0.99
38, 16, 1.01
38, 32, 1.27
38, 64, 1.31
38, 128, 1.61
38, 256, 1.73
38, 512, 1.97
38, 1024, 2.39
38, 2048, 3.33
38, 4096, 5.29
38, 8192, 8.80
38, 16384, 16.12
38, 32768, 30.73
38, 65536, 66.23
38, 131072, 138.99
38, 262144, 286.22
38, 524288, 808.46
38, 1048576, 3674.55
40, 2, 1.01
40, 4, 1.51
40, 8, 1.06
40, 16, 1.05
40, 32, 1.37
40, 64, 1.31
40, 128, 1.66
40, 256, 1.76
40, 512, 2.03
40, 1024, 2.44
40, 2048, 3.38
40, 4096, 5.31
40, 8192, 8.90
40, 16384, 16.37
40, 32768, 33.72
40, 65536, 66.03
40, 131072, 138.67
40, 262144, 285.96
40, 524288, 798.35
40, 1048576, 3734.09
42, 2, 1.03
42, 4, 1.26
42, 8, 1.03
42, 16, 1.03
42, 32, 1.31
42, 64, 1.31
42, 128, 1.59
42, 256, 1.71
42, 512, 1.98
42, 1024, 2.43
42, 2048, 3.33
42, 4096, 5.21
42, 8192, 8.82
42, 16384, 16.18
42, 32768, 33.73
42, 65536, 65.89
42, 131072, 140.57
42, 262144, 285.11
42, 524288, 807.91
42, 1048576, 3679.08
44, 2, 1.02
44, 4, 1.25
44, 8, 1.06
44, 16, 1.08
44, 32, 1.37
44, 64, 1.36
44, 128, 1.68
44, 256, 1.76
44, 512, 2.00
44, 1024, 2.42
44, 2048, 3.48
44, 4096, 5.26
44, 8192, 8.94
44, 16384, 16.49
44, 32768, 34.03
44, 65536, 66.41
44, 131072, 142.56
44, 262144, 275.43
44, 524288, 810.58
44, 1048576, 3655.24
46, 2, 1.11
46, 4, 1.01
46, 8, 1.03
46, 16, 1.07
46, 32, 1.35
46, 64, 1.34
46, 128, 1.65
46, 256, 1.74
46, 512, 2.00
46, 1024, 2.42
46, 2048, 3.56
46, 4096, 5.39
46, 8192, 9.07
46, 16384, 16.76
46, 32768, 34.39
46, 65536, 66.78
46, 131072, 145.56
46, 262144, 272.62
46, 524288, 801.95
46, 1048576, 3685.59
48, 2, 1.34
48, 4, 1.12
48, 8, 1.13
48, 16, 1.10
48, 32, 1.40
48, 64, 1.37
48, 128, 1.69
48, 256, 1.80
48, 512, 2.09
48, 1024, 2.56
48, 2048, 3.56
48, 4096, 5.54
48, 8192, 9.71
48, 16384, 18.63
48, 32768, 35.64
48, 65536, 68.17
48, 131072, 144.81
48, 262144, 284.25
48, 524288, 817.44
48, 1048576, 3691.70
