Processes,Size,Latency
48,2,31.78
48,4,32.18
48,8,31.86
48,16,31.71
48,32,34.73
48,64,34.55
48,128,40.02
48,256,42.32
48,512,44.02
48,1024,49.26
48,2048,61.27
48,4096,77.21
48,8192,104.11
48,16384,147.09
48,32768,216.85
48,65536,348.90
48,131072,678.85
48,262144,863.03
48,524288,2144.20
48,1048576,5262.59
