Processes,Size,Latency
34,16,5.09
34,32,5.42
34,64,5.40
34,128,9.54
34,256,9.85
34,512,10.44
34,1024,13.88
34,2048,17.02
34,4096,22.79
34,8192,34.35
34,16384,31.53
34,32768,52.10
34,65536,102.57
34,131072,203.80
34,262144,421.33
34,524288,706.76
34,1048576,1625.06
36,2,5.14
36,4,5.09
36,8,5.05
36,16,5.04
36,32,5.34
36,64,5.32
36,128,9.68
36,256,10.05
36,512,10.49
36,1024,14.07
36,2048,17.37
36,4096,24.30
36,8192,35.79
36,16384,31.64
36,32768,52.32
36,65536,100.31
36,131072,216.28
36,262144,357.32
36,524288,866.51
36,1048576,1581.93
38,2,5.10
38,4,5.08
38,8,5.04
38,16,4.99
38,32,5.31
38,64,5.40
38,128,9.75
38,256,10.20
38,512,10.86
38,1024,14.29
38,2048,17.98
38,4096,25.15
38,8192,37.14
38,16384,31.41
38,32768,53.12
38,65536,100.60
38,131072,215.29
38,262144,427.27
38,524288,866.79
38,1048576,1637.09
40,2,5.13
40,4,5.14
40,8,5.07
40,16,5.08
40,32,5.39
40,64,5.50
40,128,9.98
40,256,10.46
40,512,10.98
40,1024,14.61
40,2048,18.12
40,4096,25.11
40,8192,37.75
40,16384,30.95
40,32768,53.72
40,65536,104.25
40,131072,216.83
40,262144,442.08
40,524288,801.06
40,1048576,1665.73
42,2,5.17
42,4,5.09
42,8,5.11
42,16,5.11
42,32,5.41
42,64,5.43
42,128,10.08
42,256,10.52
42,512,10.90
42,1024,14.88
42,2048,18.45
42,4096,25.77
42,8192,38.50
42,16384,31.91
42,32768,53.69
42,65536,104.64
42,131072,226.19
42,262144,454.92
42,524288,887.83
42,1048576,1739.07
44,2,5.09
44,4,5.20
44,8,5.01
44,16,5.05
44,32,5.21
44,64,5.39
44,128,9.99
44,256,10.54
44,512,10.94
44,1024,15.01
44,2048,18.82
44,4096,26.45
44,8192,40.04
44,16384,32.15
44,32768,53.95
44,65536,104.74
44,131072,236.58
44,262144,414.35
44,524288,937.42
44,1048576,1707.76
46,2,5.20
46,4,5.25
46,8,5.11
46,16,5.19
46,32,5.48
46,64,5.73
46,128,10.19
46,256,10.63
46,512,11.30
46,1024,15.15
46,2048,19.50
46,4096,28.13
46,8192,41.25
46,16384,31.71
46,32768,55.63
46,65536,107.49
46,131072,250.76
46,262144,485.99
46,524288,994.57
46,1048576,1880.38
48,2,5.21
48,4,5.18
48,8,5.21
48,16,5.23
48,32,5.43
48,64,5.65
48,128,10.67
48,256,11.02
48,512,11.56
48,1024,15.39
48,2048,19.65
48,4096,27.81
48,8192,41.96
48,16384,32.91
48,32768,57.01
48,65536,113.28
48,131072,255.96
48,262144,513.82
48,524288,1013.21
48,1048576,1871.06
